Ticker,Entry Date,Exit Date,S_entry,K1_Long,K2_Short,HV,IV_Rank,Debit/unit,Units,Total Debit,S_expiry,Breakeven,PnL/unit,PnL Total,Return %,Win,Score,Sig1_CheapVol,Sig2_Trend,Sig3_RSI,Sig4_Volume,Sig5_ATR,Capital_After
ACUTAAS.NS,2026-03-20,2026-04-24,2399.8,2400,2520,0.5318,0.9,50.12,1,50.12,2395.0,2450.12,-50.12,-50.12,-100.0,False,3,0,1,0,1,1,-4112.29
ACUTAAS.NS,2026-03-24,2026-04-28,2435.3,2435,2555,0.6231,0.956,50.51,1,50.51,2467.8,2485.51,-17.71,-17.71,-35.06,False,3,0,1,0,1,1,-4130.0
ACUTAAS.NS,2026-03-27,2026-04-30,2545.0,2545,2670,0.6323,0.952,52.61,1,52.61,2594.1,2597.61,-3.51,-3.51,-6.67,False,3,0,1,0,1,1,-4133.5
ACUTAAS.NS,2026-04-01,2026-05-04,2332.1,2330,2450,0.7242,1.0,50.44,1,50.44,2676.4,2380.44,69.56,69.56,137.89,True,3,0,1,0,1,1,-4063.95
ACUTAAS.NS,2026-04-06,2026-05-06,2212.4,2210,2325,0.8149,1.0,48.2,1,48.2,2685.8,2258.2,66.8,66.8,138.59,True,3,0,1,0,1,1,-3997.15
ACUTAAS.NS,2026-06-05,2026-07-06,3328.3,3330,3495,0.4259,0.713,67.79,1,67.79,3514.8,3397.79,97.21,97.21,143.39,True,3,0,1,0,1,1,-3899.94
ACUTAAS.NS,2026-06-08,2026-07-07,3316.2,3315,3480,0.4231,0.705,68.15,1,68.15,3391.0,3383.15,7.85,7.85,11.51,True,3,0,1,0,1,1,-3892.09
ADANIENSOL.NS,2023-08-16,2023-09-14,818.1,820,860,0.3849,,16.07,1,16.07,851.75,836.07,15.68,15.68,97.6,True,3,0,1,1,1,0,-3876.41
ADANIENSOL.NS,2023-08-21,2023-09-20,923.55,925,970,0.467,,18.55,1,18.55,855.2,943.55,-18.55,-18.55,-100.0,False,3,0,1,0,1,1,-3894.95
ADANIENSOL.NS,2023-08-22,2023-09-21,960.15,960,1010,0.4768,,20.65,1,20.65,847.35,980.65,-20.65,-20.65,-100.0,False,3,0,1,0,1,1,-3915.6
ADANIENSOL.NS,2023-11-28,2023-12-28,865.1,865,910,0.6412,,18.82,1,18.82,1022.55,883.82,26.18,26.18,139.1,True,4,0,1,1,1,1,-3889.42
ADANIENSOL.NS,2023-11-29,2023-12-29,875.7,875,920,0.6396,,18.91,1,18.91,1045.75,893.91,26.09,26.09,137.95,True,3,0,1,0,1,1,-3863.33
ADANIENSOL.NS,2023-11-30,2024-01-01,872.65,875,915,0.6401,,16.75,1,16.75,1055.05,891.75,23.25,23.25,138.84,True,3,0,1,0,1,1,-3840.08
ADANIENSOL.NS,2023-12-04,2024-01-03,903.7,905,950,0.6601,,18.79,1,18.79,1183.2,923.79,26.21,26.21,139.55,True,3,0,1,0,1,1,-3813.87
ADANIENSOL.NS,2023-12-05,2024-01-04,1084.4,1085,1140,0.9023,,22.87,1,22.87,1179.8,1107.87,32.13,32.13,140.49,True,3,0,1,0,1,1,-3781.74
ADANIENSOL.NS,2023-12-06,2024-01-05,1164.3,1165,1225,0.9213,,24.88,1,24.88,1164.0,1189.88,-24.88,-24.88,-100.0,False,3,0,1,0,1,1,-3806.62
ADANIENSOL.NS,2023-12-07,2024-01-08,1198.7,1200,1260,0.9131,,24.92,1,24.92,1143.5,1224.92,-24.92,-24.92,-100.0,False,3,0,1,0,1,1,-3831.54
ADANIENSOL.NS,2023-12-08,2024-01-09,1131.5,1130,1190,0.9524,,24.94,1,24.94,1164.1,1154.94,9.16,9.16,36.74,True,3,0,1,0,1,1,-3822.38
ADANIENSOL.NS,2024-02-07,2024-03-07,1065.85,1065,1120,0.317,,21.87,1,21.87,1069.6,1086.87,-17.27,-17.27,-78.97,False,3,0,1,0,1,1,-3839.65
ADANIENSOL.NS,2024-02-09,2024-03-12,1054.7,1055,1105,0.3087,,20.0,1,20.0,1037.25,1075.0,-20.0,-20.0,-100.0,False,3,0,1,1,0,1,-3859.65
ADANIENSOL.NS,2024-02-12,2024-03-13,1069.45,1070,1125,0.3155,,21.58,1,21.58,947.95,1091.58,-21.58,-21.58,-100.0,False,3,0,1,0,1,1,-3881.22
ADANIENSOL.NS,2024-03-14,2024-04-18,1054.55,1055,1105,0.6541,,21.09,1,21.09,1038.75,1076.09,-21.09,-21.09,-100.0,False,4,0,1,1,1,1,-3902.31
ADANIENSOL.NS,2024-03-26,2024-04-29,1045.9,1045,1100,0.6672,,23.06,1,23.06,1061.0,1068.06,-7.06,-7.06,-30.63,False,3,0,1,1,0,1,-3909.38
ADANIENSOL.NS,2024-04-01,2024-05-03,1112.0,1110,1170,0.6314,,25.18,1,25.18,1061.55,1135.18,-25.18,-25.18,-100.0,False,3,0,1,1,0,1,-3934.56
ADANIENSOL.NS,2024-05-03,2024-06-04,1061.55,1060,1115,0.1613,,18.71,1,18.71,977.6,1078.71,-18.71,-18.71,-100.0,False,3,0,1,1,1,0,-3953.26
ADANIENSOL.NS,2024-05-21,2024-06-20,1061.4,1060,1115,0.2583,,21.2,1,21.2,1016.5,1081.2,-21.2,-21.2,-100.0,False,3,0,1,1,0,1,-3974.46
ADANIENSOL.NS,2024-05-30,2024-07-01,1099.55,1100,1155,0.2799,,21.3,1,21.3,999.2,1121.3,-21.3,-21.3,-100.0,False,3,0,1,0,1,1,-3995.76
ADANIENSOL.NS,2024-05-31,2024-07-02,1122.8,1125,1180,0.2833,,21.09,1,21.09,1024.75,1146.09,-21.09,-21.09,-100.0,False,3,0,1,0,1,1,-4016.85
ADANIENSOL.NS,2024-06-03,2024-07-03,1221.95,1220,1285,0.4049,,26.65,1,26.65,1035.2,1246.65,-26.65,-26.65,-100.0,False,3,0,1,0,1,1,-4043.5
ADANIENSOL.NS,2024-06-06,2024-07-08,1001.05,1000,1050,0.9293,,20.9,1,20.9,998.4,1020.9,-20.9,-20.9,-100.0,False,3,0,0,1,1,1,-4064.4
ADANIENSOL.NS,2024-07-26,2024-08-27,1051.95,1050,1105,0.1688,,19.07,1,19.07,1046.15,1069.07,-19.07,-19.07,-100.0,False,3,0,1,0,1,1,-4083.47
ADANIENSOL.NS,2024-07-29,2024-08-28,1051.95,1050,1105,0.1572,,18.61,1,18.61,1027.15,1068.61,-18.61,-18.61,-100.0,False,3,0,1,0,1,1,-4102.08
ADANIENSOL.NS,2024-07-30,2024-08-29,1124.9,1125,1180,0.2772,,21.48,1,21.48,1004.1,1146.48,-21.48,-21.48,-100.0,False,3,0,1,0,1,1,-4123.56
ADANIENSOL.NS,2024-07-31,2024-08-30,1138.05,1140,1195,0.2687,,21.01,1,21.01,1007.4,1161.01,-21.01,-21.01,-100.0,False,3,0,1,0,1,1,-4144.57
ADANIENSOL.NS,2024-08-01,2024-09-02,1275.2,1275,1340,0.4701,,26.92,1,26.92,1034.1,1301.92,-26.92,-26.92,-100.0,False,3,0,1,0,1,1,-4171.48
ADANIENSOL.NS,2024-08-02,2024-09-03,1261.8,1260,1325,0.471,,27.1,1,27.1,1029.2,1287.1,-27.1,-27.1,-100.0,False,3,0,1,0,1,1,-4198.58
ADANIENSOL.NS,2024-08-05,2024-09-04,1159.1,1160,1215,0.5758,,23.11,1,23.11,1028.6,1183.11,-23.11,-23.11,-100.0,False,3,0,1,0,1,1,-4221.69
ADANIENSOL.NS,2024-08-06,2024-09-05,1124.85,1125,1180,0.586,,23.11,1,23.11,1007.45,1148.11,-23.11,-23.11,-100.0,False,3,0,1,0,1,1,-4244.81
ADANIENSOL.NS,2024-09-24,2024-10-24,1051.15,1050,1105,0.2796,0.259,21.4,1,21.4,976.35,1071.4,-21.4,-21.4,-100.0,False,3,1,1,0,1,0,-4266.21
ADANIENSOL.NS,2024-10-01,2024-10-31,1040.1,1040,1090,0.2814,0.295,19.72,1,19.72,976.2,1059.72,-19.72,-19.72,-100.0,False,3,1,1,0,1,0,-4285.92
ADANIENSOL.NS,2024-10-08,2024-11-06,1007.3,1005,1060,0.44,0.566,22.72,1,22.72,1076.3,1027.72,32.28,32.28,142.11,True,3,0,0,1,1,1,-4253.64
ADANIENSOL.NS,2024-10-16,2024-11-14,1032.65,1035,1085,0.4533,0.578,20.48,1,20.48,879.7,1055.48,-20.48,-20.48,-100.0,False,3,0,1,1,0,1,-4274.12
ADANIENSOL.NS,2024-11-29,2024-12-31,840.5,840,885,1.2641,1.0,18.18,1,18.18,806.2,858.18,-18.18,-18.18,-100.0,False,3,0,1,0,1,1,-4292.3
ADANIENSOL.NS,2025-01-14,2025-02-11,771.3,770,810,0.5962,0.649,16.85,1,16.85,732.05,786.85,-16.85,-16.85,-100.0,False,3,0,0,1,1,1,-4309.15
ADANIENSOL.NS,2025-01-15,2025-02-12,780.15,780,820,0.5982,0.661,16.74,1,16.74,756.8,796.74,-16.74,-16.74,-100.0,False,3,0,1,0,1,1,-4325.89
ADANIENSOL.NS,2025-03-06,2025-04-08,733.25,735,770,0.4822,0.53,14.43,1,14.43,841.15,749.43,20.57,20.57,142.61,True,3,0,1,1,1,0,-4305.32
ADANIENSOL.NS,2025-04-17,2025-05-20,914.15,915,960,0.4532,0.514,18.55,1,18.55,869.75,933.55,-18.55,-18.55,-100.0,False,3,0,1,0,1,1,-4323.87
ADANIENSOL.NS,2025-05-13,2025-06-11,904.2,905,950,0.5022,0.629,18.66,1,18.66,904.5,923.66,-18.66,-18.66,-100.0,False,3,0,1,1,0,1,-4342.53
ADANIENSOL.NS,2025-06-04,2025-07-03,866.0,865,910,0.3859,0.287,18.38,1,18.38,875.25,883.38,-8.13,-8.13,-44.24,False,3,1,1,0,1,0,-4350.66
ADANIENSOL.NS,2025-06-05,2025-07-04,872.2,870,915,0.3596,0.243,18.49,1,18.49,877.2,888.49,-11.29,-11.29,-61.06,False,3,1,1,0,1,0,-4361.95
ADANIENSOL.NS,2025-06-06,2025-07-07,884.1,885,930,0.3565,0.219,17.95,1,17.95,883.35,902.95,-17.95,-17.95,-100.0,False,4,1,1,1,1,0,-4379.9
ADANIENSOL.NS,2025-06-09,2025-07-08,901.4,900,945,0.2325,0.08,17.23,1,17.23,881.25,917.23,-17.23,-17.23,-100.0,False,3,1,1,0,1,0,-4397.13
ADANIENSOL.NS,2025-06-10,2025-07-09,915.5,915,960,0.2358,0.092,17.13,1,17.13,890.15,932.13,-17.13,-17.13,-100.0,False,3,1,1,0,1,0,-4414.26
ADANIENSOL.NS,2025-06-11,2025-07-10,904.5,905,950,0.2335,0.088,16.76,1,16.76,891.05,921.76,-16.76,-16.76,-100.0,False,3,1,1,0,1,0,-4431.02
ADANIENSOL.NS,2025-06-27,2025-07-28,883.7,885,930,0.2652,0.163,16.92,1,16.92,815.95,901.92,-16.92,-16.92,-100.0,False,3,1,1,1,0,0,-4447.94
ADANIENSOL.NS,2025-07-02,2025-07-31,878.8,880,925,0.2533,0.135,16.74,1,16.74,808.4,896.74,-16.74,-16.74,-100.0,False,3,1,1,1,0,0,-4464.68
ADANIENSOL.NS,2025-07-21,2025-08-20,871.65,870,915,0.155,0.0,15.27,1,15.27,824.2,885.27,-15.27,-15.27,-100.0,False,3,1,1,1,0,0,-4479.95
ADANIENSOL.NS,2025-09-19,2025-10-21,877.15,875,920,0.2798,0.287,17.89,1,17.89,936.45,892.89,27.11,27.11,151.5,True,4,1,1,0,1,1,-4452.84
ADANIENSOL.NS,2025-09-22,2025-10-23,937.4,935,985,0.3452,0.371,20.3,1,20.3,952.4,955.3,-2.9,-2.9,-14.27,False,3,0,1,0,1,1,-4455.74
ADANIENSOL.NS,2025-09-23,2025-10-24,925.1,925,970,0.3533,0.382,18.29,1,18.29,944.25,943.29,0.96,0.96,5.25,True,3,0,1,0,1,1,-4454.78
ADANIENSOL.NS,2025-10-29,2025-11-28,967.55,970,1015,0.2722,0.255,17.25,1,17.25,994.55,987.25,7.3,7.3,42.35,True,3,1,1,0,1,0,-4447.47
ADANIENSOL.NS,2025-10-31,2025-12-02,986.2,985,1035,0.2671,0.247,19.5,1,19.5,976.95,1004.5,-19.5,-19.5,-100.0,False,3,1,1,0,0,1,-4466.97
ADANIENSOL.NS,2025-11-03,2025-12-03,994.55,995,1045,0.2597,0.235,19.04,1,19.04,969.5,1014.04,-19.04,-19.04,-100.0,False,3,1,1,0,0,1,-4486.01
ADANIENSOL.NS,2025-11-04,2025-12-04,985.9,985,1035,0.2621,0.243,19.36,1,19.36,971.7,1004.36,-19.36,-19.36,-100.0,False,3,1,1,0,0,1,-4505.37
ADANIENSOL.NS,2025-11-06,2025-12-05,968.15,970,1015,0.27,0.267,17.35,1,17.35,978.85,987.35,-8.5,-8.5,-49.0,False,3,1,1,0,0,1,-4513.87
ADANIENSOL.NS,2025-11-07,2025-12-08,960.6,960,1010,0.2711,0.271,19.26,1,19.26,960.5,979.26,-18.76,-18.76,-97.4,False,3,1,1,0,0,1,-4532.63
ADANIENSOL.NS,2025-11-10,2025-12-09,959.15,960,1005,0.2638,0.251,17.45,1,17.45,974.6,977.45,-2.85,-2.85,-16.33,False,3,1,1,0,0,1,-4535.48
ADANIENSOL.NS,2025-11-18,2025-12-17,1026.65,1025,1080,0.2721,0.279,21.27,1,21.27,977.55,1046.27,-21.27,-21.27,-100.0,False,3,1,1,0,0,1,-4556.75
ADANIENSOL.NS,2025-12-10,2026-01-09,982.55,985,1030,0.2052,0.104,16.17,1,16.17,960.6,1001.17,-16.17,-16.17,-100.0,False,4,1,1,1,1,0,-4572.92
ADANIENSOL.NS,2025-12-12,2026-01-13,1011.3,1010,1060,0.2073,0.12,18.64,1,18.64,932.5,1028.64,-18.64,-18.64,-100.0,False,3,1,1,0,1,0,-4591.56
ADANIENSOL.NS,2025-12-19,2026-01-20,988.25,990,1040,0.207,0.12,17.56,1,17.56,885.5,1007.56,-17.56,-17.56,-100.0,False,4,1,1,1,1,0,-4609.12
ADANIENSOL.NS,2026-01-01,2026-02-02,1046.4,1045,1100,0.2274,0.187,20.51,1,20.51,884.6,1065.51,-20.51,-20.51,-100.0,False,3,1,1,0,1,0,-4629.63
ADANIENSOL.NS,2026-02-03,2026-03-05,974.4,975,1025,0.6941,1.0,20.89,1,20.89,987.9,995.89,-7.99,-7.99,-38.24,False,4,0,1,1,1,1,-4637.62
ADANIENSOL.NS,2026-04-13,2026-05-13,1175.3,1175,1235,0.563,0.924,25.09,1,25.09,1318.2,1200.09,34.91,34.91,139.12,True,3,0,1,0,1,1,-4602.71
ADANIENSOL.NS,2026-04-22,2026-05-21,1368.1,1370,1435,0.5977,0.944,27.25,1,27.25,1342.2,1397.25,-27.25,-27.25,-100.0,False,3,0,1,0,1,1,-4629.96
ADANIENSOL.NS,2026-04-24,2026-05-25,1411.95,1410,1485,0.5264,0.876,31.3,1,31.3,1404.3,1441.3,-31.3,-31.3,-100.0,False,3,0,1,0,1,1,-4661.26
ADANIENSOL.NS,2026-04-27,2026-05-26,1435.8,1435,1510,0.5265,0.876,31.22,1,31.22,1463.3,1466.22,-2.92,-2.92,-9.36,False,3,0,1,0,1,1,-4664.18
ADANIENSOL.NS,2026-04-30,2026-05-29,1342.25,1340,1410,0.5527,0.888,29.4,1,29.4,1513.3,1369.4,40.6,40.6,138.09,True,3,0,1,0,1,1,-4623.58
ADANIENT.NS,2023-08-17,2023-09-15,2476.4,2475,2600,0.2413,,47.42,1,47.42,2536.67,2522.42,14.25,14.25,30.05,True,3,0,1,0,1,1,-4609.33
ADANIENT.NS,2023-08-18,2023-09-18,2573.97,2575,2705,0.2752,,50.05,1,50.05,2499.11,2625.05,-50.05,-50.05,-100.0,False,3,0,1,0,1,1,-4659.39
ADANIENT.NS,2023-08-21,2023-09-20,2636.23,2635,2770,0.2841,,52.62,1,52.62,2467.01,2687.62,-52.62,-52.62,-100.0,False,3,0,1,0,1,1,-4712.01
ADANIENT.NS,2023-08-22,2023-09-21,2694.45,2695,2830,0.2903,,52.75,1,52.75,2475.95,2747.75,-52.75,-52.75,-100.0,False,3,0,1,0,1,1,-4764.76
ADANIENT.NS,2023-08-29,2023-09-28,2503.11,2505,2630,0.3754,,50.51,1,50.51,2471.95,2555.51,-50.51,-50.51,-100.0,False,3,0,1,1,0,1,-4815.27
ADANIENT.NS,2023-11-28,2023-12-28,2420.27,2420,2540,0.3843,,49.05,1,49.05,2806.16,2469.05,70.95,70.95,144.66,True,3,0,1,0,1,1,-4744.31
ADANIENT.NS,2023-11-29,2023-12-29,2393.41,2395,2515,0.3844,,48.62,1,48.62,2845.15,2443.62,71.38,71.38,146.8,True,3,0,1,0,1,1,-4672.94
ADANIENT.NS,2023-12-04,2024-01-03,2527.83,2530,2655,0.4334,,51.33,1,51.33,2999.0,2581.33,73.67,73.67,143.53,True,3,0,1,0,1,1,-4599.27
ADANIENT.NS,2023-12-05,2024-01-04,2955.41,2955,3105,0.6855,,62.96,1,62.96,2994.3,3017.96,-23.65,-23.65,-37.57,False,3,0,1,0,1,1,-4622.92
ADANIENT.NS,2023-12-06,2024-01-05,2880.11,2880,3025,0.6998,,60.88,1,60.88,3002.59,2940.88,61.71,61.71,101.36,True,3,0,1,0,1,1,-4561.21
ADANIENT.NS,2024-03-18,2024-04-22,3107.6,3110,3265,0.4019,,63.12,1,63.12,3059.27,3173.12,-63.12,-63.12,-100.0,False,3,0,1,0,1,1,-4624.33
ADANIENT.NS,2024-05-14,2024-06-13,3033.5,3035,3185,0.3501,,60.35,1,60.35,3220.5,3095.35,89.65,89.65,148.57,True,4,0,1,1,1,1,-4534.68
ADANIENT.NS,2024-05-17,2024-06-19,3056.42,3055,3210,0.3273,,61.99,1,61.99,3258.83,3116.99,93.01,93.01,150.06,True,3,0,1,1,0,1,-4441.66
ADANIENT.NS,2024-05-21,2024-06-20,3113.35,3115,3270,0.3333,,61.82,1,61.82,3256.38,3176.82,79.56,79.56,128.71,True,3,0,1,0,1,1,-4362.1
ADANIENT.NS,2024-05-22,2024-06-21,3136.76,3135,3295,0.3318,,64.08,1,64.08,3186.3,3199.08,-12.79,-12.79,-19.95,False,3,0,1,0,1,1,-4374.89
ADANIENT.NS,2024-05-23,2024-06-24,3382.79,3385,3550,0.4237,,67.89,1,67.89,3191.59,3452.89,-67.89,-67.89,-100.0,False,3,0,1,0,1,1,-4442.77
ADANIENT.NS,2024-05-31,2024-07-02,3406.8,3405,3575,0.4928,,71.02,1,71.02,3150.23,3476.02,-71.02,-71.02,-100.0,False,3,0,1,0,1,1,-4513.79
ADANIENT.NS,2024-06-03,2024-07-03,3640.39,3640,3820,0.5302,,75.38,1,75.38,3187.94,3715.38,-75.38,-75.38,-100.0,False,3,0,1,0,1,1,-4589.17
ADANIENT.NS,2024-06-13,2024-07-15,3220.5,3220,3380,0.9364,,66.68,1,66.68,3087.49,3286.68,-66.68,-66.68,-100.0,False,3,0,1,1,0,1,-4655.85
ADANIENT.NS,2024-07-30,2024-08-29,3125.8,3125,3280,0.2016,,56.33,1,56.33,3017.3,3181.33,-56.33,-56.33,-100.0,False,3,0,1,0,1,1,-4712.18
ADANIENT.NS,2024-07-31,2024-08-30,3166.41,3165,3325,0.2044,,58.12,1,58.12,3016.51,3223.12,-58.12,-58.12,-100.0,False,3,0,1,0,1,1,-4770.3
ADANIENT.NS,2024-08-01,2024-09-02,3214.22,3215,3375,0.2071,,58.01,1,58.01,3039.28,3273.01,-58.01,-58.01,-100.0,False,3,0,1,0,1,1,-4828.31
ADANIENT.NS,2024-08-02,2024-09-03,3157.92,3160,3315,0.2101,,56.34,1,56.34,3033.24,3216.34,-56.34,-56.34,-100.0,False,3,0,1,0,1,1,-4884.65
ADANIENT.NS,2024-08-12,2024-09-11,3148.78,3150,3305,0.2891,,60.68,1,60.68,2935.08,3210.68,-60.68,-60.68,-100.0,False,3,0,1,0,1,1,-4945.33
ADANIENT.NS,2024-09-27,2024-10-29,3127.35,3125,3285,0.1625,0.108,54.07,1,54.07,2845.92,3179.07,-54.07,-54.07,-100.0,False,3,1,1,0,1,0,-4999.41
ADANIENT.NS,2024-10-01,2024-10-31,3183.1,3185,3340,0.1683,0.131,52.8,1,52.8,2944.47,3237.8,-52.8,-52.8,-100.0,False,3,1,1,0,0,1,-5052.21
ADANIENT.NS,2024-10-10,2024-11-08,3171.21,3170,3330,0.2566,0.41,61.36,1,61.36,2926.34,3231.36,-61.36,-61.36,-100.0,False,3,0,1,0,1,1,-5113.56
ADANIENT.NS,2024-12-30,2025-01-28,2589.91,2590,2720,0.3343,0.606,52.02,1,52.02,2283.9,2642.02,-52.02,-52.02,-100.0,False,4,0,1,1,1,1,-5165.58
ADANIENT.NS,2025-01-14,2025-02-11,2378.31,2380,2495,0.5229,0.837,48.04,1,48.04,2319.56,2428.04,-48.04,-48.04,-100.0,False,3,0,0,1,1,1,-5213.63
ADANIENT.NS,2025-03-20,2025-04-24,2337.1,2335,2455,0.2491,0.251,45.79,1,45.79,2440.2,2380.79,59.41,59.41,129.77,True,3,1,1,0,1,0,-5154.21
ADANIENT.NS,2025-03-28,2025-05-05,2313.62,2315,2430,0.2533,0.283,43.62,1,43.62,2453.19,2358.62,71.38,71.38,163.61,True,3,1,1,0,1,0,-5082.84
ADANIENT.NS,2025-04-11,2025-05-15,2319.21,2320,2435,0.3637,0.614,46.53,1,46.53,2517.63,2366.53,68.47,68.47,147.16,True,3,0,1,1,0,1,-5014.36
ADANIENT.NS,2025-05-12,2025-06-10,2423.02,2425,2545,0.4895,0.797,49.74,1,49.74,2610.64,2474.74,70.26,70.26,141.27,True,4,0,1,1,1,1,-4944.1
ADANIENT.NS,2025-06-09,2025-07-08,2579.67,2580,2710,0.1866,0.135,45.55,1,45.55,2590.14,2625.55,-35.41,-35.41,-77.74,False,3,1,1,0,1,0,-4979.51
ADANIENT.NS,2025-06-10,2025-07-09,2610.64,2610,2740,0.1889,0.147,46.28,1,46.28,2581.85,2656.28,-46.28,-46.28,-100.0,False,3,1,1,0,1,0,-5025.79
ADANIENT.NS,2025-06-16,2025-07-15,2542.86,2545,2670,0.1941,0.159,44.24,1,44.24,2597.04,2589.24,7.8,7.8,17.64,True,4,1,1,1,0,1,-5017.99
ADANIENT.NS,2025-06-17,2025-07-16,2487.39,2485,2610,0.2023,0.179,45.77,1,45.77,2607.33,2530.77,76.56,76.56,167.27,True,3,1,1,0,0,1,-4941.42
ADANIENT.NS,2025-06-20,2025-07-21,2447.31,2445,2570,0.2022,0.179,45.45,1,45.45,2618.33,2490.45,79.55,79.55,175.03,True,3,1,0,0,1,1,-4861.87
ADANIENT.NS,2025-06-23,2025-07-22,2470.9,2470,2595,0.2056,0.191,45.39,1,45.39,2586.64,2515.39,71.25,71.25,156.96,True,4,1,1,1,0,1,-4790.62
ADANIENT.NS,2025-06-24,2025-07-23,2504.48,2505,2630,0.2122,0.215,45.6,1,45.6,2613.33,2550.6,62.73,62.73,137.55,True,3,1,1,0,0,1,-4727.89
ADANIENT.NS,2025-06-27,2025-07-28,2645.12,2645,2775,0.2344,0.247,49.07,1,49.07,2521.17,2694.07,-49.07,-49.07,-100.0,False,3,1,1,0,1,0,-4776.97
ADANIENT.NS,2025-07-21,2025-08-20,2618.33,2620,2750,0.1556,0.052,42.56,1,42.56,2386.03,2662.56,-42.56,-42.56,-100.0,False,3,1,1,1,0,0,-4819.53
ADANIENT.NS,2025-07-23,2025-08-22,2613.33,2615,2745,0.1601,0.072,42.99,1,42.99,2323.86,2657.99,-42.99,-42.99,-100.0,False,3,1,1,1,0,0,-4862.52
ADANIENT.NS,2025-07-31,2025-09-02,2429.61,2430,2550,0.1987,0.159,43.19,1,43.19,2273.18,2473.19,-43.19,-43.19,-100.0,False,3,1,0,0,1,1,-4905.71
ADANIENT.NS,2025-08-01,2025-09-03,2349.85,2350,2465,0.2251,0.251,42.99,1,42.99,2287.68,2392.99,-42.99,-42.99,-100.0,False,3,1,0,0,1,1,-4948.71
ADANIENT.NS,2025-08-07,2025-09-09,2248.79,2250,2360,0.2347,0.275,41.26,1,41.26,2310.57,2291.26,19.31,19.31,46.81,True,3,1,0,0,1,1,-4929.4
ADANIENT.NS,2025-09-11,2025-10-13,2397.73,2400,2520,0.207,0.183,42.9,1,42.9,2526.27,2442.9,77.1,77.1,179.7,True,4,1,1,1,1,0,-4852.3
ADANIENT.NS,2025-09-19,2025-10-21,2522.87,2525,2650,0.2472,0.291,47.05,1,47.05,2548.76,2572.05,-23.29,-23.29,-49.5,False,4,1,1,0,1,1,-4875.59
ADANIENT.NS,2025-09-22,2025-10-23,2628.32,2630,2760,0.2629,0.347,49.76,1,49.76,2544.66,2679.76,-49.76,-49.76,-100.0,False,3,0,1,0,1,1,-4925.35
ADANIENT.NS,2025-09-23,2025-10-24,2675.2,2675,2810,0.2591,0.335,51.67,1,51.67,2503.08,2726.67,-51.67,-51.67,-100.0,False,3,0,1,0,1,1,-4977.01
ADANIENT.NS,2025-10-29,2025-11-28,2536.27,2535,2665,0.1745,0.048,44.76,1,44.76,2279.18,2579.76,-44.76,-44.76,-100.0,False,4,1,1,1,1,0,-5021.77
ADANIENT.NS,2025-11-04,2025-12-04,2418.72,2420,2540,0.1487,0.028,38.69,1,38.69,2216.91,2458.69,-38.69,-38.69,-100.0,False,3,1,0,0,1,1,-5060.47
ADANIENT.NS,2025-11-06,2025-12-05,2313.27,2315,2430,0.2078,0.171,41.4,1,41.4,2264.39,2356.4,-41.4,-41.4,-100.0,False,3,1,0,0,1,1,-5101.87
ADANIENT.NS,2025-11-07,2025-12-08,2368.34,2370,2485,0.2303,0.243,42.94,1,42.94,2215.21,2412.94,-42.94,-42.94,-100.0,False,3,1,0,0,1,1,-5144.81
ADANIENT.NS,2025-11-17,2025-12-16,2460.9,2460,2585,0.3117,0.474,49.55,1,49.55,2246.9,2509.55,-49.55,-49.55,-100.0,False,4,0,1,1,1,1,-5194.36
ADANIENT.NS,2026-01-12,2026-02-11,2170.63,2170,2280,0.1846,0.1,38.62,1,38.62,2233.4,2208.62,24.78,24.78,64.16,True,3,1,0,0,1,1,-5169.58
ADANIENT.NS,2026-01-21,2026-02-20,2031.29,2030,2135,0.215,0.251,38.44,1,38.44,2159.83,2068.44,66.56,66.56,173.13,True,3,1,0,0,1,1,-5103.03
ADANIENT.NS,2026-02-03,2026-03-05,2201.62,2200,2310,0.6263,1.0,46.36,1,46.36,2088.27,2246.36,-46.36,-46.36,-100.0,False,4,0,1,1,1,1,-5149.39
ADANIENT.NS,2026-04-08,2026-05-08,2042.89,2045,2145,0.5098,0.944,41.57,1,41.57,2504.78,2086.57,58.43,58.43,140.58,True,4,0,1,1,1,1,-5090.96
ADANIENT.NS,2026-05-14,2026-06-12,2711.69,2710,2845,0.402,0.773,55.61,1,55.61,2921.6,2765.61,79.39,79.39,142.75,True,3,0,1,0,1,1,-5011.57
ADANIENT.NS,2026-05-15,2026-06-15,2714.79,2715,2850,0.4032,0.777,55.33,1,55.33,2942.5,2770.33,79.67,79.67,143.98,True,3,0,1,0,1,1,-4931.9
ADANIENT.NS,2026-05-26,2026-06-24,2967.97,2970,3115,0.434,0.837,59.75,1,59.75,3069.7,3029.75,39.95,39.95,66.86,True,3,0,1,0,1,1,-4891.95
ADANIGREEN.NS,2023-11-28,2023-12-28,1052.8,1055,1105,0.4819,,20.66,1,20.66,1561.0,1075.66,29.34,29.34,141.96,True,3,0,1,0,1,1,-4862.62
ADANIGREEN.NS,2023-11-29,2023-12-29,1041.7,1040,1095,0.4623,,22.84,1,22.84,1597.0,1062.84,32.16,32.16,140.83,True,3,0,1,0,1,1,-4830.46
ADANIGREEN.NS,2023-11-30,2024-01-01,1028.8,1030,1080,0.4659,,20.67,1,20.67,1598.4,1050.67,29.33,29.33,141.92,True,3,0,1,0,1,1,-4801.12
