Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,HV,RSI,Debit/unit,Debit_pct,Units,PnL/unit,PnL_Total,Return_%,Win,M1_Breakout,M2_Regime,F1_RSI,F2_Volume,F3_Trend,FlexScore,Capital
ABINFRA.NS,2022-08-23,2022-10-10,1.43,5,10,5.0,1.35,0.4155,,0.0,0.0,674417481353312226271107035387859474958151749905933701686647073251392490614341162344051113984,-0.0,-2.543310033715474e+74,-100.0,False,1,1,0,1,1,2,1.2462219165205823e+76
ANTELOPUS.NS,2022-08-23,2022-10-10,238.6,240,245,242.18,329.4,0.6834,79.0,2.18,0.912,5538127157277398521385831159377266563417716489253774311733214062363837202432,2.82,1.563708514233089e+76,129.73,True,1,1,1,1,1,3,6.18314617345136e+77
ASTRAMICRO.NS,2022-08-23,2022-10-10,312.11,310,320,314.56,318.01,0.5442,72.8,4.56,1.461,55887460474341332213827265101428839452647764496095848435939826985491685703680,3.45,1.9275493634739475e+77,75.65,True,1,1,1,1,1,3,1.2932676122932597e+79
ADL.NS,2022-08-23,2022-10-10,63.0,65,70,66.4,70.65,0.3284,65.0,1.4,2.226,1305090035861648269346100214046996098642487105611877332953374024102924255232,3.6,4.695044555505902e+75,256.5,True,1,1,1,0,1,2,9.621532574562285e+76
APARINDS.NS,2022-08-23,2022-10-10,1305.97,1305,1345,1322.57,1372.86,0.6655,64.5,17.57,1.345,1189589915144614670639993710103203693978460305441074863789359138951168786432,22.43,2.6687684686691882e+76,127.72,True,1,1,1,1,1,3,1.071483280641327e+78
ASTRAMICRO.NS,2022-08-24,2022-10-11,327.03,325,335,329.56,301.65,0.5514,82.7,4.56,1.394,56750316130834331533029917678977782213925574245892406728670628875699344113664,-4.56,-2.5865352245865195e+77,-100.0,False,1,1,0,1,1,2,1.2674022600473945e+79
ABB.NS,2022-08-24,2022-10-11,3000.18,3000,3090,3040.49,3134.09,0.2975,77.6,40.49,1.35,2455163542209376564561613898992162821901109988671417865697560413859741696,49.51,1.215491870364442e+74,122.26,True,1,1,1,1,1,3,5.092325775156428e+75
ANTELOPUS.NS,2022-08-24,2022-10-11,245.85,245,255,249.35,323.8,0.6729,81.4,4.35,1.77,2842372112365160167807697721148752526398085959280874700572850607398468976640,5.65,1.6057428776748883e+76,129.85,True,1,1,0,1,1,2,6.343720461218848e+77
APARINDS.NS,2022-08-24,2022-10-11,1373.64,1375,1415,1392.59,1362.65,0.6187,69.6,17.59,1.281,1218121025131087578866398127708357820696502383605553167409476696644312367104,-17.59,-2.142966561282654e+76,-100.0,False,1,1,1,0,1,2,1.0500536150285004e+78
ADANIENSOL.NS,2022-08-24,2022-10-11,3700.4,3700,3810,3749.4,3154.35,0.4266,63.5,49.4,1.335,86976292955491826579561446268452197664806276637741502477223273244594798592,-49.4,-4.296912276734553e+75,-100.0,False,1,1,1,1,1,3,2.105487015599931e+77
ANIKINDS.NS,2022-08-24,2022-10-11,43.95,45,50,46.76,44.2,1.0871,73.9,1.76,4.01,10688061381481299965622862749298292566038973648277498869616138676497970888704,-1.76,-1.8837310816052822e+76,-100.0,False,1,1,1,1,1,3,9.230282299865882e+77
20MICRONS.NS,2022-08-24,2022-10-11,112.48,110,115,112.27,95.43,0.7639,67.2,2.27,2.021,861,-2.27,-1957.57,-100.0,False,1,1,1,1,1,3,96031.6
ARCHIDPLY.NS,2022-08-24,2022-10-11,91.3,90,95,92.11,82.8,0.9929,78.4,2.11,2.311,57472074762589511705907449290008445631432904784728992732589477645063949385728,-2.11,-1.2125054721537408e+77,-100.0,False,1,1,1,1,1,3,5.94127681355333e+78
ASAHIINDIA.NS,2022-08-24,2022-10-11,615.84,615,635,623.92,631.08,0.5028,59.3,8.92,1.449,8780421338669495761704520433718721743112574150355398844017093581240218419200,7.16,6.286208951803544e+76,80.22,True,1,1,1,1,1,3,3.980885207311849e+78
ADL.NS,2022-08-25,2022-10-12,63.85,65,70,66.64,69.0,0.3545,65.2,1.64,2.574,1170811193825775562177764514749345236343237118554082141473111848357074042880,2.36,2.758938260390645e+75,143.37,True,1,1,1,0,1,2,9.89742640060135e+76
ADANIENSOL.NS,2022-08-25,2022-10-12,3715.8,3715,3825,3764.45,3187.95,0.4272,60.9,49.45,1.331,85157659309532941390977112953548187662622265116264071807855895564475432960,-49.45,-4.210974031199862e+75,-100.0,False,1,1,1,0,1,2,2.0633772752879323e+77
ABINFRA.NS,2022-08-25,2022-10-12,1.5,5,10,5.0,1.29,0.4122,,0.0,0.0,78646761973398397390076507763488312977967984409989270755889327835188565186391284815035891712,-0.0,-2.492443833041165e+74,-100.0,False,1,1,0,1,1,2,1.2212974781901706e+76
ABB.NS,2022-08-25,2022-10-12,3082.48,3080,3175,3122.87,3183.55,0.3033,93.7,42.87,1.391,2375933509462870498877590403285033091559163789075019808995438205916413952,52.13,1.2386716789584412e+74,121.62,True,1,1,0,1,1,2,5.216192943052273e+75
ASAHIINDIA.NS,2022-08-25,2022-10-12,625.32,625,645,633.91,619.49,0.4926,60.3,8.91,1.424,8940108312296717484965924722057667974548429485273876894753892610673356046336,-8.91,-7.961770414623698e+76,-100.0,False,1,1,1,1,1,3,3.901267503165612e+78
ANTELOPUS.NS,2022-08-25,2022-10-12,254.4,255,260,257.21,319.85,0.6709,86.0,2.21,0.87,5731652142974412191667689133550434144595361771307968667676277696724868268032,2.79,1.597081979243436e+76,125.88,True,1,1,0,1,1,2,6.503428659143192e+77
ADANIENSOL.NS,2022-08-26,2022-10-13,3751.2,3750,3865,3801.58,3121.1,0.4256,61.3,51.58,1.375,80009888943363574723858887932631312699834270540434119771446791276817547264,-51.58,-4.1267545505758646e+75,-100.0,False,1,1,1,0,1,2,2.0221097297821736e+77
ABINFRA.NS,2022-08-26,2022-10-13,1.55,5,10,5.0,1.29,0.4158,,0.0,0.0,5441546510267098437649172724774526000285995904138170317604278222851749954757119364544069632,-0.0,-2.442594956380341e+74,-100.0,False,1,1,0,1,1,2,1.1968715286263672e+76
ASTRAMICRO.NS,2022-08-26,2022-10-13,353.54,355,365,359.39,298.53,0.4838,88.4,4.39,1.242,57711709993282486285977597212682205037203412200586409802768172177796150329344,-4.39,-2.5348045200947894e+77,-100.0,False,1,1,0,1,1,2,1.2420542148464466e+79
ANIKINDS.NS,2022-08-26,2022-10-13,45.6,45,50,46.92,41.15,1.196,72.6,1.92,4.213,9608544875883320326679552915278401670667432676160309157322158903244047253504,-1.92,-1.8460564599731764e+76,-100.0,False,1,1,1,1,1,3,9.045676653868564e+77
ADL.NS,2022-08-26,2022-10-13,66.6,65,70,67.27,68.9,0.3795,73.6,2.27,3.415,870380793679616343237418310713490511017052596571081805362900634996094009344,1.63,1.4150011433259271e+75,71.48,True,1,1,1,0,1,2,1.0038926514933943e+77
ARIHANTSUP.NS,2022-08-26,2022-10-13,201.74,200,210,204.43,219.57,0.5101,84.1,4.43,2.198,22007317639222903183385181268169119714097741802838183135499902964425096691712,5.57,1.2248637991670866e+77,125.52,True,1,1,0,1,1,2,5.0018262036927274e+78
ARIHANTSUP.NS,2022-08-29,2022-10-14,212.24,210,220,214.51,230.61,0.5023,82.9,4.51,2.123,22204490406696918546695867677675913835545319391860408533035760323654590660608,5.49,1.2200837999311463e+77,121.96,True,1,1,0,1,1,2,5.123834583685842e+78
ARCHIDPLY.NS,2022-08-29,2022-10-14,95.5,95,100,97.12,80.5,0.7989,74.4,2.12,2.216,56150415743819273148398304969803966096249412932076677027308310411938692595712,-2.12,-1.188255362710666e+77,-100.0,False,1,1,1,1,1,3,5.822451277282264e+78
ANDHRAPAP.NS,2022-08-29,2022-10-14,92.84,95,100,96.84,81.43,0.4707,84.0,1.84,1.984,8691771880738547433990822091038453982518079777057708232139886629611750031360,-1.84,-1.6005921913013493e+76,-100.0,False,1,1,0,1,1,2,7.842901737376611e+77
ADANIENSOL.NS,2022-08-29,2022-10-14,3855.55,3855,3970,3906.64,3035.3,0.4288,81.4,51.64,1.339,78320033072494003318413026254651962793197613961190535320416837763873112064,-51.64,-4.044219459564348e+75,-100.0,False,1,1,0,1,1,2,1.98166753518653e+77
ARTEMISMED.NS,2022-08-29,2022-10-14,63.08,65,70,66.73,64.17,0.5915,72.7,1.73,2.743,44003454998794718472631658475106761603738578545119040752161367507838200446976,-1.73,-7.613448260846864e+76,-100.0,False,1,1,1,1,1,3,3.730589647814963e+78
ASAHIINDIA.NS,2022-08-29,2022-10-14,627.45,625,645,634.06,603.83,0.4907,65.3,9.06,1.444,8610570326363590376522747047393700728191408544459279307345612697095049838592,-9.06,-7.802535006331225e+76,-100.0,False,1,1,1,0,1,2,3.8232421531023e+78
ANIKINDS.NS,2022-08-29,2022-10-14,47.35,45,50,47.09,41.55,1.1945,73.4,2.09,4.422,8641135681767401142013833813706218273948685498096122827235425046554774339584,-2.09,-1.8091353307737123e+76,-100.0,False,1,1,1,1,1,3,8.864763120791192e+77
ASTRAMICRO.NS,2022-08-29,2022-10-14,362.96,365,375,369.37,302.94,0.4775,89.1,4.37,1.203,56878511422557611949401870448201974568346169200294015035140165247355529986048,-4.37,-2.4841084296928933e+77,-100.0,False,1,1,0,1,1,2,1.2172131305495177e+79
ATGL.NS,2022-08-29,2022-10-14,3532.55,3535,3640,3581.87,3042.98,0.2613,65.8,46.87,1.327,10430756222632983708106404404328011009668019033122056425380200425176745115648,-46.87,-4.888481430014024e+77,-100.0,False,1,1,1,0,1,2,2.3953559007068716e+79
ADL.NS,2022-08-29,2022-10-14,69.9,70,75,71.96,65.8,0.409,75.9,1.96,2.803,1024837936216263094039762192677407820055273232226067444948276029302065070080,-1.96,-2.0077853029867887e+75,-100.0,False,1,1,1,1,1,3,9.838147984635264e+76
AEGISLOG.NS,2022-08-29,2022-10-14,281.62,280,290,284.5,263.51,0.5567,64.0,4.5,1.597,268590939108887634371839120292939901759239488510044998142551456730035781632,-4.5,-1.2078189102507331e+75,-100.0,False,1,1,1,1,1,3,5.918312660228592e+76
ADANIENT.NS,2022-08-30,2022-10-17,3188.55,3190,3285,3232.62,3206.77,0.3165,75.6,42.62,1.337,81655193764670633403671169588236158410121190791374083273982565044572913664,-25.86,-2.1115143892866554e+75,-60.67,False,1,1,1,1,1,3,1.7191422297308642e+77
ATGL.NS,2022-08-30,2022-10-17,3739.82,3740,3850,3789.56,3095.05,0.2944,74.1,49.56,1.325,9666537714076437934273729037431006772298794988427749300886994809326334377984,-49.56,-4.790711801413744e+77,-100.0,False,1,1,1,1,1,3,2.347448782692734e+79
ADL.NS,2022-08-30,2022-10-17,73.3,75,80,76.73,67.8,0.4276,78.1,1.73,2.36,1137441799821980643793345265101383515828395448052181173634747208706352480256,-1.73,-1.967629596927053e+75,-100.0,False,1,1,1,1,1,3,9.641385024942559e+76
ARIHANTSUP.NS,2022-08-30,2022-10-17,216.55,215,225,219.45,244.72,0.4794,84.6,4.45,2.054,23036801055277195619862274598042803580183245736864109266464197876430736982016,5.55,1.2789131887905511e+77,124.8,True,1,1,0,1,1,2,5.2517259025648975e+78
AARON.NS,2022-08-30,2022-10-17,81.95,80,85,82.26,80.14,0.6832,81.9,2.26,2.753,90689032546479705989589020814679850642907613283955241953890924006832340992,-2.12,-1.9187519048840105e+74,-93.8,False,1,1,0,1,1,2,1.0036255057581552e+76
ANANTRAJ.NS,2022-08-30,2022-10-17,86.71,85,90,87.23,107.49,0.7025,73.0,2.23,2.571,1029309445067202943216448034522897171819917655252395913883231377031277051904,2.77,2.8515019540172306e+75,124.25,True,1,1,1,1,1,3,1.1760376551995645e+77
ADOR.NS,2022-08-30,2022-10-17,865.54,865,890,876.05,832.48,0.6371,69.2,11.05,1.276,152602919828490018481715092052315195283238329495402042145734670940714827776,-11.05,-1.6858876667141445e+75,-100.0,False,1,1,1,1,1,3,8.260849566899307e+76
ASAHIINDIA.NS,2022-08-30,2022-10-17,632.24,630,650,639.07,605.71,0.4763,75.2,9.07,1.434,8435131514853659654178963126785362627439727072677831275883880932153577439232,-9.07,-7.6464843062046e+76,-100.0,False,1,1,1,0,1,2,3.746777310040254e+78
ADANIENSOL.NS,2022-08-30,2022-10-17,3960.7,3960,4080,4013.83,3074.35,0.4263,80.8,53.83,1.359,73627972569481377135780489035847813074428128945787356862405521425098080256,-53.83,-3.96333507037306e+75,-100.0,False,1,1,0,1,1,2,1.9420341844827995e+77
AAATECH.NS,2022-08-30,2022-10-17,80.12,80,85,82.06,69.97,0.4462,73.5,2.06,2.576,137227839069054101953538215776519557085314305683119333917227361377032601600,-2.06,-2.8317164117567054e+74,-100.0,False,1,1,1,1,1,3,1.3875410417607857e+76
ADL.NS,2022-09-01,2022-10-18,76.95,75,80,77.34,67.9,0.4339,85.0,2.34,3.046,822553582748862068000701577399029712634291688123077652615830819775017123840,-2.34,-1.928277004988512e+75,-100.0,False,1,1,0,1,1,2,9.448557324443707e+76
ARCHIDPLY.NS,2022-09-01,2022-10-18,100.7,100,105,102.12,78.5,0.8588,78.2,2.12,2.106,54901044757144172537733623781890535644152050226031237714659695012340303921152,-2.12,-1.1644902554564528e+77,-100.0,False,1,1,1,1,1,3,5.706002251736618e+78
ASHOKLEY.NS,2022-09-01,2022-10-18,74.03,75,80,76.8,68.14,0.3665,69.5,1.8,2.425,175425927153104390107388364836552639242635809334943681926311843419559854866432,-1.8,-3.1495326724750975e+77,-100.0,False,1,1,1,1,1,3,1.5432710095127976e+79
ANDHRAPAP.NS,2022-09-01,2022-10-18,93.44,95,100,96.85,84.71,0.3728,79.1,1.85,1.976,8496735318154756772096053867565857540016959273776220198664713914969164349440,-1.85,-1.568580347475322e+76,-100.0,False,1,1,1,0,1,2,7.686043702629079e+77
ARTEMISMED.NS,2022-09-01,2022-10-18,64.57,65,70,66.94,63.82,0.5805,73.5,1.94,3.0,38516542149874423189491848676246898104441605094966722674141391477677664239616,-1.94,-7.461179295629926e+76,-100.0,False,1,1,1,0,1,2,3.655977854858664e+78
AARON.NS,2022-09-01,2022-10-18,98.26,100,105,101.96,79.87,0.9104,89.0,1.96,1.994,102464868523299717418892913275385956061632779380141868383966254902699622400,-1.96,-2.0072510115163103e+74,-100.0,False,1,1,0,1,1,2,9.835529956429921e+75
AEGISLOG.NS,2022-09-01,2022-10-18,283.2,285,290,287.22,262.98,0.556,58.4,2.22,0.783,534068637812269823791762664097234185925177112669745725985001151152772874240,-2.22,-1.1836625320457184e+75,-100.0,False,1,1,1,0,1,2,5.79994640702402e+76
ADANIENT.NS,2022-09-01,2022-10-18,3227.38,3225,3325,3270.07,3278.34,0.3038,75.7,45.07,1.396,76289973646695303116143892587034003500361830946807699404234109903966306304,8.27,6.306569303895169e+74,18.34,True,1,1,1,0,1,2,1.7254487990347595e+77
AAATECH.NS,2022-09-01,2022-10-18,83.99,85,90,86.93,71.72,0.4666,81.2,1.93,2.3,143621882302485932751598710714650407239412693796459298544895532218527514624,-1.93,-2.7750820835215716e+74,-100.0,False,1,1,0,1,1,2,1.35979022092557e+76
ABB.NS,2022-09-01,2022-10-18,3336.67,3335,3435,3380.17,3148.35,0.3254,95.5,45.17,1.354,2309636378410245896710742933113474357133061157052617718373448337219125248,-45.17,-1.0432385886104545e+74,-100.0,False,1,1,0,1,1,2,5.111869084191227e+75
ATALREAL.NS,2022-09-01,2022-10-18,14.08,15,20,15.94,11.52,0.7355,80.0,0.94,6.657,365568179921061028349011579465532285266009715401255326131072097179809657913344,-0.94,-3.426635160456691e+77,-100.0,False,1,1,1,0,1,2,1.6790512286237785e+79
ASAHIINDIA.NS,2022-09-02,2022-10-19,636.64,635,655,644.04,599.12,0.4593,80.4,9.04,1.42,8289431020035709807908525341514111109977593142974172394763847967518389960704,-9.04,-7.493554620080508e+76,-100.0,False,1,1,0,1,1,2,3.671841763839449e+78
ASHOKLEY.NS,2022-09-02,2022-10-19,74.44,75,80,76.84,66.8,0.3358,72.1,1.84,2.477,167428843476837718825866812015109868254154244640293744153360680780221317644288,-1.84,-3.086542019025595e+77,-100.0,False,1,1,1,0,1,2,1.5124055893225415e+79
ANANTRAJ.NS,2022-09-02,2022-10-19,93.17,95,100,96.95,100.28,0.7487,78.6,1.95,2.089,1208200427371872370449396544487865924580127002384168631288240920399966109696,3.05,3.688926826460233e+75,156.84,True,1,1,1,1,1,3,1.212926923464167e+77
AAATECH.NS,2022-09-02,2022-10-19,86.58,85,90,87.29,71.72,0.4551,82.3,2.29,2.648,118616133047078150085186057868447692048056307293191506133426845208350294016,-2.29,-2.71958044185114e+74,-100.0,False,1,1,0,1,1,2,1.3325944165070586e+76
ACE.NS,2022-09-02,2022-10-19,285.91,285,295,289.47,285.12,0.5142,78.4,4.47,1.563,456469612316352562569887303118861918068375232475721135550509119208714928128,-4.35,-1.984203565105846e+75,-97.24,False,1,1,1,1,1,3,1.0003851176070254e+77
ADANIENT.NS,2022-09-02,2022-10-19,3349.71,3350,3450,3394.99,3271.3,0.319,78.8,44.99,1.343,76709160743941544619700562515448731057632092422859282620694548570410319872,-44.99,-3.450897598069519e+75,-100.0,False,1,1,1,1,1,3,1.6909398230540643e+77
ADL.NS,2022-09-02,2022-10-19,80.75,80,85,82.16,67.6,0.4465,86.1,2.16,2.676,874549062474416182822355060936525089256515317415178639466737417629485498368,-2.16,-1.8897114648887416e+75,-100.0,False,1,1,0,1,1,2,9.259586177954833e+76
ASTERDM.NS,2022-09-05,2022-10-20,181.98,180,185,182.32,188.7,0.6104,69.8,2.32,1.273,106031588545014066310342049980469611419693011829093993155027687706669556432896,2.68,2.845798007245746e+77,115.88,True,1,1,1,1,1,3,1.256348690074936e+79
ASHOKLEY.NS,2022-09-05,2022-10-20,74.87,75,80,76.93,65.84,0.335,71.9,1.93,2.584,156366025007378296089922140018285837175458811590311770704943275828626218549248,-1.93,-3.024811178645083e+77,-100.0,False,1,1,1,0,1,2,1.4821574775360907e+79
ACE.NS,2022-09-05,2022-10-20,296.58,295,305,299.53,286.47,0.5147,81.3,4.53,1.527,441705225876748612187930883505516156672658420649055366894545958368775766016,-4.53,-2.000770235214051e+75,-100.0,False,1,1,0,1,1,2,9.803774152548849e+76
ANANTRAJ.NS,2022-09-05,2022-10-20,94.86,95,100,97.08,107.94,0.7458,82.3,2.08,2.191,1167115828386089125634769788759509273497300910400091207017304270569924984832,2.92,3.4097252950021114e+75,140.56,True,1,1,0,1,1,2,1.247024176414188e+77
ARIHANTSUP.NS,2022-09-06,2022-10-21,221.74,220,230,224.47,224.96,0.5,79.3,4.47,2.015,23501846604899106001924612983962031560323160636538587175668162787838854692864,0.49,1.1591817842746195e+76,11.04,True,1,1,1,0,1,2,5.263317720407644e+78
ADANIENSOL.NS,2022-09-06,2022-10-21,3964.05,3965,4085,4018.79,3273.7,0.393,72.0,53.79,1.357,72209440263460464720245349479357674600915661724904024445375270685505486848,-53.79,-3.884068368965599e+75,-100.0,False,1,1,1,0,1,2,1.9031935007931435e+77
AKG.NS,2022-09-06,2022-10-21,27.72,30,35,31.14,26.73,0.6736,86.5,1.14,4.112,1614527566169903518852842829944986195572734624332644407144599466585767280640,-1.14,-1.840514670565662e+75,-100.0,False,1,1,0,1,1,2,9.018521885771743e+76
AMBUJACEM.NS,2022-09-06,2022-10-21,428.96,430,440,434.53,503.75,0.272,72.5,4.53,1.055,300392680210984955219728525868713437493523245731524940068036473535814696960,5.47,1.6440702353092568e+75,120.9,True,1,1,1,1,1,3,6.963689857533888e+76
ADANIENT.NS,2022-09-06,2022-10-21,3429.56,3430,3530,3475.09,3305.89,0.3266,76.7,45.09,1.315,74999403025956860999594461606114234370641214855687084272202814917122719744,-45.09,-3.3818796461081285e+75,-100.0,False,1,1,1,0,1,2,1.657121026592983e+77
ADL.NS,2022-09-06,2022-10-21,85.5,85,90,87.14,66.0,0.4273,93.3,2.14,2.5,866222016160827045682583233714181392548221837337642032811569955218896453632,-2.14,-1.8519172355909668e+75,-100.0,False,1,1,0,1,1,2,9.074394454395737e+76
APOLLOTYRE.NS,2022-09-06,2022-10-21,260.37,260,270,264.41,269.25,0.4264,64.6,4.41,1.695,21237357855648450049748687812516083226948469403997991364918783037008420798464,4.84,1.0280042292176058e+77,109.66,True,1,1,1,1,1,3,4.790112564345861e+78
ASTERDM.NS,2022-09-06,2022-10-21,188.89,190,195,192.17,185.19,0.622,89.6,2.17,1.147,115969910451032928315411761889069179115798132421387881896426378368215825776640,-2.17,-2.512697380149872e+77,-100.0,False,1,1,0,1,1,2,1.2312217162734373e+79
ASHOKLEY.NS,2022-09-06,2022-10-21,75.05,75,80,76.96,65.04,0.3243,70.4,1.96,2.618,150886181693773247651915523210419137412902770350034717271179878386168762466304,-1.96,-2.9643149550721813e+77,-100.0,False,1,1,1,0,1,2,1.4525143279853688e+79
APOLLOTYRE.NS,2022-09-07,2022-10-24,262.57,265,270,267.19,268.82,0.4214,60.7,2.19,0.835,43681445399891562171689194848378869092623861530481847711341691276097117749248,1.63,7.12651470172884e+76,74.39,True,1,1,1,0,1,2,4.861377711363149e+78
ABFRL.NS,2022-09-07,2022-10-24,322.0,320,330,324.71,336.05,0.2982,70.8,4.71,1.462,57227974578594043502939069791139231163698551632540274280984464196515135488,5.29,3.0285944188692795e+74,112.41,True,1,1,1,0,1,2,1.3773874636837552e+76
ADOR.NS,2022-09-07,2022-10-24,875.44,875,900,886.04,828.16,0.6455,70.8,11.04,1.261,149676282436187070423276541733271163061854387711678155242887871111958102016,-11.04,-1.6521699133798615e+75,-100.0,False,1,1,1,1,1,3,8.095632575561322e+76
AMBUJACEM.NS,2022-09-07,2022-10-24,441.15,440,455,446.78,507.98,0.2818,75.3,6.78,1.536,205506934291100181606483141640129640662001316743030955716245459593401991168,8.22,1.689866042859725e+75,121.33,True,1,1,1,1,1,3,7.13267646181986e+76
ADANIENT.NS,2022-09-07,2022-10-24,3467.44,3465,3570,3512.45,3303.79,0.3172,76.8,47.45,1.368,69852518479070511626774034491175574937521410639706005998833142096092725248,-47.45,-3.314242053185966e+75,-100.0,False,1,1,1,0,1,2,1.6239786060611234e+77
ASTERDM.NS,2022-09-08,2022-10-25,193.04,195,200,197.13,184.17,0.6234,89.7,2.13,1.104,115512557754868330016859669585600644003187655437639265232713306979974420365312,-2.13,-2.4624434325468745e+77,-100.0,False,1,1,0,1,1,2,1.2065972819479685e+79
ADOR.NS,2022-09-08,2022-10-25,914.6,915,940,926.01,804.03,0.6568,77.9,11.01,1.204,147073776130005234494185445345276281106935281694049133628024420280836292608,-11.01,-1.6191265151122644e+75,-100.0,False,1,1,1,1,1,3,7.933719924050095e+76
ACE.NS,2022-09-08,2022-10-25,305.67,305,315,309.45,285.72,0.5634,74.7,4.45,1.456,440576746831716859226562562390945995350469202008698725229729049408585072640,-4.45,-1.96075483050977e+75,-100.0,False,1,1,1,0,1,2,9.607698669497872e+76
ABFRL.NS,2022-09-08,2022-10-25,322.45,320,330,324.76,338.45,0.2948,75.4,4.76,1.477,57838944743740237387812593275291426640152934808202799981576840817959501824,5.24,3.0291195470065133e+74,109.96,True,1,1,1,0,1,2,1.4076786591538204e+76
APOLLOTYRE.NS,2022-09-08,2022-10-25,265.48,265,275,269.43,274.7,0.4183,58.6,4.43,1.671,21922964877118263355993850673888835199070290825359022432304655865077370454016,5.27,1.1546829098587715e+77,118.76,True,1,1,1,0,1,2,4.976846002349026e+78
ARVSMART.NS,2022-09-08,2022-10-25,275.6,275,285,279.32,259.31,0.7654,79.2,4.32,1.567,22440947245133639799579064435111699785560346482794417926484597670954091413504,-4.32,-9.688623386009473e+76,-100.0,False,1,1,1,1,1,3,4.747425459144642e+78
ANTELOPUS.NS,2022-09-08,2022-10-25,280.75,280,290,284.29,294.75,0.8257,81.1,4.29,1.53,3028406602431440209439780665981775546824109186932234763411318381104309731328,5.71,1.7277208706028018e+76,132.83,True,1,1,0,1,1,2,6.676200746203472e+77
AMBUJACEM.NS,2022-09-08,2022-10-25,453.92,455,470,461.52,504.24,0.2854,75.7,6.52,1.436,218821787242561999309651539384382342964609477273135582913615277538584559616,8.48,1.855791516274458e+75,130.09,True,1,1,1,0,1,2,7.318255613447306e+76
AGI.NS,2022-09-08,2022-10-25,348.77,350,360,354.32,316.89,0.6942,73.6,4.32,1.24,206233130628432066810908336201858648296967609449761183984505784435623329792,-4.32,-8.918094972176265e+74,-100.0,False,1,1,1,1,1,3,4.3698665363663695e+76
AGI.NS,2022-09-09,2022-10-27,354.04,355,365,359.34,316.99,0.6942,75.6,4.34,1.226,201365136833946807424415871766636264549070450850254200544517990741776007168,-4.34,-8.739733072732739e+74,-100.0,False,1,1,1,0,1,2,4.2824692056390424e+76
ARIHANTSUP.NS,2022-09-09,2022-10-27,248.63,250,255,252.21,221.55,0.5646,81.6,2.21,0.889,47616529852518686046369763737788091748700471029935591764554226271770998996992,-2.21,-1.0526635440815287e+77,-100.0,False,1,1,0,1,1,2,5.158051365999491e+78
ASHOKLEY.NS,2022-09-09,2022-10-27,75.76,75,80,77.12,67.3,0.3348,71.7,2.12,2.805,136716519809375776137365714757214421186434803703642478512750004460418748121088,-2.12,-2.905028655970738e+77,-100.0,False,1,1,1,0,1,2,1.4234640414256614e+79
AHLEAST.NS,2022-09-09,2022-10-27,126.93,125,130,127.42,125.79,0.3532,74.1,2.42,1.903,415065291314169542004398935828094744874891181272287768892950077267131760640,-1.62,-6.733697056201009e+74,-67.17,False,1,1,1,1,1,3,4.945117249710135e+76
ACE.NS,2022-09-09,2022-10-27,306.32,305,315,309.49,285.52,0.563,81.5,4.49,1.467,427713000354331595867486927270985942053480982260554380890579725176805523456,-4.49,-1.9215397338995745e+75,-100.0,False,1,1,0,1,1,2,9.415544696107914e+76
ADANIPORTS.NS,2022-09-09,2022-10-27,888.86,890,915,901.22,804.96,0.3235,60.4,11.22,1.262,185637183191420932640131203902211753708986795096961344080458673779933970432,-11.22,-2.0824949865136667e+75,-100.0,False,1,1,1,1,1,3,1.0204225433916966e+77
ASTRAL.NS,2022-09-09,2022-10-27,1931.25,1930,1990,1957.02,1458.55,0.318,88.2,27.02,1.399,10127396360205568335044277963639897564666039812086278374821022075003005304832,-27.02,-2.7363976773295557e+77,-100.0,False,1,1,0,1,1,2,1.3408348618914824e+79
ASPINWALL.NS,2022-09-12,2022-10-28,228.61,230,235,232.22,208.04,0.4245,60.7,2.22,0.969,143158170862186358144162279126198023689110909928520155346437773663946506502144,-2.22,-3.172391100212185e+77,-100.0,False,1,1,1,1,1,3,1.5544716391039705e+79
ARVSMART.NS,2022-09-12,2022-10-28,282.58,285,290,287.15,250.96,0.7657,86.3,2.15,0.76,44207795052713630659343675422551980507081085388215391221802911211850523738112,-2.15,-9.494850918289284e+76,-100.0,False,1,1,0,1,1,2,4.652476949961749e+78
ASTRAZEN.NS,2022-09-12,2022-10-28,3279.5,3280,3380,3324.84,3256.65,0.3089,71.6,44.84,1.367,6575149174264101652364837732987538673376941359221687817806210321569514782720,-44.84,-2.9485216624239e+77,-100.0,False,1,1,1,1,1,3,1.4447756145877109e+79
AMBUJACEM.NS,2022-09-12,2022-10-28,467.44,465,480,471.96,511.12,0.3217,81.7,6.96,1.49,210168978462879660081180253603597671070857119714443435377054668692165492736,8.04,1.6888835542537337e+75,115.39,True,1,1,0,1,1,2,7.48714396887268e+76
ADANIPORTS.NS,2022-09-12,2022-10-28,919.88,920,945,931.35,804.02,0.3373,79.1,11.35,1.234,179776202355806721965314546921068276606525372199427460262721665675674255360,-11.35,-2.0408450867833934e+75,-100.0,False,1,1,1,0,1,2,1.0000140925238627e+77
AHLEAST.NS,2022-09-12,2022-10-28,136.13,135,140,137.31,125.84,0.4113,90.9,2.31,1.698,427939209371175118149758192355971895676009131961372912463640712095308185600,-2.31,-9.89023449942027e+74,-100.0,False,1,1,0,1,1,2,4.8462149047159323e+76
