Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Cumulative Profit,Equity
ABMINTLLTD.NS,2023-12-20 00:00:00+05:30,2024-01-16 00:00:00+05:30,47.70000076293945,55.04999923706055,37706.81385636097,5810.168131560058,15.40880158608231,UT Sell,651363.0122719879,751363.0122719879
AXITA.NS,2023-12-19 00:00:00+05:30,2024-01-16 00:00:00+05:30,16.831697463989258,20.846521377563477,44613.9287584837,10641.652063986461,23.85275710999306,UT Sell,662004.6643359743,762004.6643359743
SPECTRUM.NS,2023-12-20 00:00:00+05:30,2024-01-16 00:00:00+05:30,1335.550048828125,1220.0,37706.81385636097,-3262.344369706392,-8.651869612038432,UT Sell,658742.3199662679,758742.3199662679
SAPPHIRE.NS,2023-11-01 00:00:00+05:30,2024-01-16 00:00:00+05:30,265.8900146484375,284.8999938964844,30343.04270447104,2169.3955408489965,7.149564933148045,UT Sell,660911.7155071169,760911.7155071169
WEALTH.NS,2023-10-25 00:00:00+05:30,2024-01-16 00:00:00+05:30,424.2538757324219,428.8663635253906,34315.79252559968,373.0812685143392,1.0871999189178583,UT Sell,661284.7967756313,761284.7967756313
BETA.NS,2023-11-24 00:00:00+05:30,2024-01-16 00:00:00+05:30,1167.3499755859375,1405.0,34203.40742684153,6963.156534057445,20.358078501246112,UT Sell,668247.9533096887,768247.9533096887
SADHNANIQ.NS,2023-10-25 00:00:00+05:30,2024-01-16 00:00:00+05:30,91.69568634033203,88.7474365234375,34315.792525599674,-1103.3401141105787,-3.2152546478053434,UT Sell,667144.6131955781,767144.6131955781
DEVYANI.NS,2024-01-16 00:00:00+05:30,2024-01-18 00:00:00+05:30,187.1999969482422,183.39999389648438,38914.91964880594,-789.940255529269,-2.0299161932189835,UT Sell,666354.6729400489,766354.6729400489
ESSENTIA.NS,2023-12-20 00:00:00+05:30,2024-01-19 00:00:00+05:30,2.9475009441375732,7.270503044128418,37706.81385636097,55303.336139458785,146.66669093318094,UT Sell,721658.0090795077,821658.0090795077
GANESHBE.NS,2024-01-16 00:00:00+05:30,2024-01-23 00:00:00+05:30,162.14999389648438,159.89999389648438,38914.91964880594,-539.9850293285272,-1.3876041225363123,UT Sell,721118.0240501792,821118.0240501792
ENIL.NS,2024-01-08 00:00:00+05:30,2024-01-23 00:00:00+05:30,204.69638061523438,222.248779296875,41527.594885376675,3560.927162107051,8.574845646457074,UT Sell,724678.9512122863,824678.9512122863
ORIENTELEC.NS,2024-01-19 00:00:00+05:30,2024-01-23 00:00:00+05:30,220.67189025878906,212.16941833496094,93010.14999581975,-3583.6743322544935,-3.8529927458621938,UT Sell,721095.2768800318,821095.2768800318
VAISHALI.NS,2024-01-01 00:00:00+05:30,2024-01-23 00:00:00+05:30,18.649999618530273,18.065000534057617,39141.02870737226,-1227.7461891409475,-3.136724377685307,UT Sell,719867.5306908909,819867.5306908909
LYKALABS.NS,2024-01-03 00:00:00+05:30,2024-01-23 00:00:00+05:30,129.9499969482422,117.5,35976.77706582415,-3446.793191195673,-9.58060580270802,UT Sell,716420.7374996952,816420.7374996952
KEEPLEARN.NS,2024-01-16 00:00:00+05:30,2024-01-29 00:00:00+05:30,3.4914770126342773,4.189772129058838,38914.91964880594,7782.980740953761,19.99999180569445,UT Sell,724203.718240649,824203.718240649
KSOLVES.NS,2024-01-18 00:00:00+05:30,2024-01-29 00:00:00+05:30,635.5833740234375,564.5658569335938,38124.97939327667,-4259.9310905072925,-11.17359578496856,UT Sell,719943.7871501417,819943.7871501417
ABMINTLLTD.NS,2024-01-23 00:00:00+05:30,2024-01-29 00:00:00+05:30,55.70000076293945,55.5,48666.639744677246,-174.74622882072435,-0.3590677921005092,UT Sell,719769.0409213209,819769.0409213209
LT.NS,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,3645.083740234375,3420.706787109375,43018.28073612854,-2648.035394552491,-6.1556048945688335,UT Sell,717121.0055267684,817121.0055267684
ASTRAL.NS,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,1859.8468017578125,1821.6795654296875,43018.28073612854,-882.8086731302974,-2.0521709794619425,UT Sell,716238.196853638,816238.196853638
PKTEA.NS,2024-01-15 00:00:00+05:30,2024-02-05 00:00:00+05:30,311.64166259765625,297.7433776855469,41385.47984083164,-1845.6684682587802,-4.459700540762645,UT Sell,714392.5283853792,814392.5283853792
BETA.NS,2024-01-29 00:00:00+05:30,2024-02-05 00:00:00+05:30,1435.75,1390.9000244140625,43018.28073612854,-1343.80556556808,-3.123801190035691,UT Sell,713048.7228198112,813048.7228198112
DEVYANI.NS,2024-01-31 00:00:00+05:30,2024-02-05 00:00:00+05:30,181.89999389648438,162.25,41252.85870228714,-4456.396090776019,-10.802635819584905,UT Sell,708592.3267290352,808592.3267290352
RPPINFRA.NS,2023-12-21 00:00:00+05:30,2024-02-08 00:00:00+05:30,93.45703887939453,155.28016662597656,37706.81385636097,24943.580471950598,66.1513872982475,UT Sell,733535.9072009858,833535.9072009858
STARHEALTH.NS,2024-01-16 00:00:00+05:30,2024-02-08 00:00:00+05:30,558.2999877929688,561.6500244140625,38914.91964880594,233.50601608604484,0.6000423955474066,UT Sell,733769.4132170719,833769.4132170719
NSLNISP.NS,2024-01-23 00:00:00+05:30,2024-02-09 00:00:00+05:30,51.349998474121094,66.5999984741211,48666.63974467725,14453.092077117755,29.698150833802963,UT Sell,748222.5052941897,848222.5052941897
ARVINDFASN.NS,2024-01-10 00:00:00+05:30,2024-02-09 00:00:00+05:30,468.28436279296875,501.9924621582031,35726.80322747093,2571.690897409244,7.198211608901595,UT Sell,750794.1961915989,850794.1961915989
ARVIND.NS,2024-01-10 00:00:00+05:30,2024-02-12 00:00:00+05:30,277.2208557128906,265.5987854003906,35726.80322747093,-1497.7928629603193,-4.192350637766095,UT Sell,749296.4033286385,849296.4033286385
ENIL.NS,2024-02-05 00:00:00+05:30,2024-02-12 00:00:00+05:30,278.3870544433594,255.58856201171875,39336.91638488148,-3221.494592404866,-8.189494471007885,UT Sell,746074.9087362336,846074.9087362336
HDIL.NS,2024-01-23 00:00:00+05:30,2024-02-19 00:00:00+05:30,4.050000190734863,5.550000190734863,48666.639744677246,18024.68053804466,37.03703529277682,UT Sell,764099.5892742783,864099.5892742783
63MOONS.NS,2024-02-05 00:00:00+05:30,2024-02-20 00:00:00+05:30,435.6358337402344,509.65765380859375,39336.91638488148,6684.000537068008,16.991673855851342,UT Sell,770783.5898113463,870783.5898113463
MASKINVEST.NS,2024-01-15 00:00:00+05:30,2024-02-26 00:00:00+05:30,72.94999694824219,85.19999694824219,41385.47984083164,6949.583951454901,16.792324211735533,UT Sell,777733.1737628011,877733.1737628011
RESPONIND.NS,2024-01-23 00:00:00+05:30,2024-02-26 00:00:00+05:30,302.5391540527344,293.2471618652344,48666.639744677246,-1494.7157425468104,-3.071335416598786,UT Sell,776238.4580202543,876238.4580202543
IGPL.NS,2024-02-20 00:00:00+05:30,2024-02-27 00:00:00+05:30,456.5363464355469,452.5627136230469,46020.91692194949,-400.56005829585047,-0.8703869568161493,UT Sell,775837.8979619584,875837.8979619584
CINELINE.NS,2024-01-23 00:00:00+05:30,2024-02-27 00:00:00+05:30,151.5,121.6500015258789,48666.639744677246,-9588.773083295157,-19.702969289848905,UT Sell,766249.1248786632,866249.1248786632
ARENTERP.NS,2023-12-08 00:00:00+05:30,2024-02-28 00:00:00+05:30,38.25,46.0,34128.03378450923,6914.830374639125,20.261437908496728,UT Sell,773163.9552533024,873163.9552533024
CONCORDBIO.NS,2024-01-16 00:00:00+05:30,2024-02-28 00:00:00+05:30,1416.3880615234375,1454.0853271484375,38914.91964880594,1035.7232616029723,2.6615068743557124,UT Sell,774199.6785149053,874199.6785149053
FCL.NS,2024-02-08 00:00:00+05:30,2024-02-28 00:00:00+05:30,34.8987922668457,40.17014694213867,50899.409996601775,7688.198514254531,15.104690829948364,UT Sell,781887.8770291598,881887.8770291598
INDIACEM.NS,2024-02-09 00:00:00+05:30,2024-02-28 00:00:00+05:30,247.1999969482422,224.5500030517578,50709.11297333759,-4646.282821689172,-9.162619003278849,UT Sell,777241.5942074707,877241.5942074707
PRAKASHSTL.NS,2024-02-26 00:00:00+05:30,2024-02-28 00:00:00+05:30,9.800000190734863,8.899999618530273,47753.49389720849,-4385.527652630924,-9.183679129470534,UT Sell,772856.0665548397,872856.0665548397
JINDWORLD.NS,2024-02-05 00:00:00+05:30,2024-03-04 00:00:00+05:30,58.32805633544922,79.98619079589844,39336.91638488148,14606.422326564389,37.1315895319597,UT Sell,787462.4888814042,887462.4888814042
SWANCORP.NS,2024-02-27 00:00:00+05:30,2024-03-04 00:00:00+05:30,752.76806640625,727.827392578125,42349.11176251786,-1403.1086472918396,-3.31319498543462,UT Sell,786059.3802341123,886059.3802341123
PODDARMENT.NS,2024-02-28 00:00:00+05:30,2024-03-06 00:00:00+05:30,389.668701171875,356.4638671875,45802.38239532791,-3902.957817633149,-8.52129870439069,UT Sell,782156.4224164791,882156.4224164791
DREAMFOLKS.NS,2024-02-28 00:00:00+05:30,2024-03-11 00:00:00+05:30,506.5767822265625,488.3815002441406,45802.38239532792,-1645.1351352636193,-3.591811275370327,UT Sell,780511.2872812154,880511.2872812154
BALAMINES.NS,2024-01-31 00:00:00+05:30,2024-03-11 00:00:00+05:30,2412.5517578125,2199.75830078125,41252.85870228714,-3638.611435901723,-8.820264947359856,UT Sell,776872.6758453137,876872.6758453137
MEDICAMEQ.NS,2024-01-16 00:00:00+05:30,2024-03-11 00:00:00+05:30,565.4715576171875,440.1705017089844,38914.91964880594,-8623.034097639389,-22.158684061175947,Stop Loss,768249.6417476743,868249.6417476743
ASTRAL.NS,2024-02-12 00:00:00+05:30,2024-03-12 00:00:00+05:30,1929.1649169921875,2034.610107421875,35172.21607849361,1922.4592929117061,5.4658463618595166,UT Sell,770172.101040586,870172.101040586
NHPC.NS,2024-02-19 00:00:00+05:30,2024-03-12 00:00:00+05:30,90.85875701904297,82.57955932617188,66691.3202827219,-6077.021556695014,-9.112162618663023,UT Sell,764095.079483891,864095.079483891
NELCO.NS,2024-03-04 00:00:00+05:30,2024-03-13 00:00:00+05:30,780.2310180664062,697.771240234375,47444.67091333594,-5014.254665910419,-10.568636201670856,UT Sell,759080.8248179806,859080.8248179806
MANYAVAR.NS,2024-02-28 00:00:00+05:30,2024-03-13 00:00:00+05:30,1002.591064453125,892.7254028320312,45802.38239532791,-5019.104223145914,-10.95817283001831,UT Sell,754061.7205948348,854061.7205948348
JLHL.NS,2024-02-12 00:00:00+05:30,2024-03-13 00:00:00+05:30,1200.14306640625,1138.13134765625,35172.21607849361,-1817.3579736663378,-5.167027205822228,UT Sell,752244.3626211684,852244.3626211684
SADHNANIQ.NS,2024-03-06 00:00:00+05:30,2024-03-13 00:00:00+05:30,76.65459442138672,65.91095733642578,41899.424577694765,-5872.475291655217,-14.015646636783263,UT Sell,746371.8873295132,846371.8873295132
WESTLIFE.NS,2024-01-16 00:00:00+05:30,2024-03-13 00:00:00+05:30,864.5479125976562,715.0538330078125,38914.919648805946,-6729.008318036791,-17.2915899062977,UT Sell,739642.8790114764,839642.8790114764
MEP.NS,2023-12-20 00:00:00+05:30,2024-03-13 00:00:00+05:30,15.350000381469727,12.149999618530273,37706.81385636097,-7860.705544609114,-20.84690998967298,Stop Loss,731782.1734668673,831782.1734668673
KSOLVES.NS,2024-02-08 00:00:00+05:30,2024-03-13 00:00:00+05:30,578.7609252929688,489.2624816894531,50899.409996601775,-7870.983986569467,-15.463802010858196,UT Sell,723911.1894802978,823911.1894802978
KEEPLEARN.NS,2024-02-27 00:00:00+05:30,2024-03-15 00:00:00+05:30,3.3962550163269043,2.6344780921936035,42349.11176251786,-9498.867412235282,-22.42990942880293,Stop Loss,714412.3220680626,814412.3220680626
GAEL.NS,2024-03-11 00:00:00+05:30,2024-03-19 00:00:00+05:30,198.52130126953125,168.7679901123047,37354.46002587209,-5598.486737455878,-14.987465308234437,UT Sell,708813.8353306068,808813.8353306068
EXCEL.NS,2024-03-04 00:00:00+05:30,2024-03-20 00:00:00+05:30,0.6000000238418579,0.44999998807907104,47444.67091333594,-11861.170084936188,-25.000004967053535,Stop Loss,696952.6652456706,796952.6652456706
LTIM.NS,2024-03-12 00:00:00+05:30,2024-03-22 00:00:00+05:30,5079.7734375,4880.6474609375,48854.48704871611,-1915.0849073740028,-3.9199775149912908,UT Sell,695037.5803382966,795037.5803382966
TTKHLTCARE.NS,2023-12-21 00:00:00+05:30,2024-03-26 00:00:00+05:30,1400.517822265625,1444.42724609375,37706.81385636097,1182.194502993727,3.1352277800429817,UT Sell,696219.7748412903,796219.7748412903
BCONCEPTS.NS,2024-01-16 00:00:00+05:30,2024-03-26 00:00:00+05:30,844.0499877929688,721.0999755859375,38914.91964880594,-5668.609578879477,-14.56667424740119,UT Sell,690551.1652624109,790551.1652624109
TIMKEN.NS,2024-03-14 00:00:00+05:30,2024-03-26 00:00:00+05:30,2660.696044921875,2785.921630859375,36807.992494718244,1732.367151118735,4.706497240693919,UT Sell,692283.5324135296,792283.5324135296
ASHIMASYN.NS,2024-03-11 00:00:00+05:30,2024-03-27 00:00:00+05:30,22.149999618530273,18.200000762939453,37354.46002587209,-6661.403020069138,-17.832952251097677,UT Sell,685622.1293934605,785622.1293934605
ASTERDM.NS,2024-03-20 00:00:00+05:30,2024-03-27 00:00:00+05:30,330.72296142578125,305.7997741699219,35583.50082839975,-2681.5623884773886,-7.535971239617867,UT Sell,682940.5670049831,782940.5670049831
MAANALU.NS,2024-03-11 00:00:00+05:30,2024-03-28 00:00:00+05:30,154.9499969482422,136.8000030517578,37354.4600258721,-4375.496836586026,-11.7134522452085,UT Sell,678565.070168397,778565.070168397
BAJFINANCE.NS,2024-03-26 00:00:00+05:30,2024-04-05 00:00:00+05:30,683.341796875,709.6021118164062,36891.892691706045,1417.7278856630219,3.8429253210469083,UT Sell,679982.7980540601,779982.7980540601
ZODIAC.NS,2024-02-09 00:00:00+05:30,2024-04-05 00:00:00+05:30,255.11875915527344,409.8269348144531,50709.11297333759,30750.832997841273,60.64163065524293,UT Sell,710733.6310519014,810733.6310519014
INGERRAND.NS,2024-03-12 00:00:00+05:30,2024-04-09 00:00:00+05:30,3565.446533203125,3523.90673828125,48854.48704871611,-569.1868757863267,-1.1650657087418637,UT Sell,710164.4441761151,810164.4441761151
SADBHAV.NS,2024-02-28 00:00:00+05:30,2024-04-10 00:00:00+05:30,29.450000762939453,34.849998474121094,45802.38239532791,8398.395711170444,18.336154741215218,UT Sell,718562.8398872855,818562.8398872855
BALKRISHNA.NS,2024-03-13 00:00:00+05:30,2024-04-10 00:00:00+05:30,26.134525299072266,25.0,36807.99249471824,-1597.8709471643742,-4.341097785742221,UT Sell,716964.9689401211,816964.9689401211
ASTRAL.NS,2024-03-26 00:00:00+05:30,2024-04-12 00:00:00+05:30,1983.4052734375,1954.8919677734375,36891.892691706045,-530.3554583281439,-1.4375935188800426,UT Sell,716434.613481793,816434.613481793
JIOFIN.NS,2024-04-05 00:00:00+05:30,2024-04-15 00:00:00+05:30,372.61895751953125,353.74835205078125,59884.78327427397,-3032.7553012146163,-5.064317069203561,UT Sell,713401.8581805783,813401.8581805783
