Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Market Cap Cr,Cumulative Profit,Equity
GLENMARK.NS,2018-04-13 00:00:00+05:30,2018-04-18 00:00:00+05:30,564.024169921875,549.2949829101562,9567.105432758271,-249.83979870835356,-2.611446068660306,Drawdown,67728.1923072,89151.20927150022,189151.20927150024
GNA.NS,2018-04-11 00:00:00+05:30,2018-04-18 00:00:00+05:30,243.65011596679688,254.95945739746094,9119.891367135413,423.3117840812156,4.641631868628049,Drawdown,1839.5848704,89574.52105558144,189574.52105558146
AUROPHARMA.NS,2018-03-27 00:00:00+05:30,2018-04-18 00:00:00+05:30,536.1171875,583.4541015625,9346.646481562288,825.2699439341923,8.82958337583608,Drawdown,80475.8683648,90399.79099951564,190399.79099951562
BAJFINANCE.NS,2018-03-26 00:00:00+05:30,2018-04-19 00:00:00+05:30,169.62017822265625,186.3426513671875,9366.666744644448,923.4386777113359,9.858775836551747,ATR Stop,584293.8626048,91323.22967722698,191323.22967722698
FEDERALBNK.NS,2018-04-06 00:00:00+05:30,2018-04-20 00:00:00+05:30,90.69700622558594,90.2773208618164,9460.446233303242,-43.77664692669714,-0.4627334255396187,ATR Stop,70866.7703296,91279.45303030028,191279.45303030027
GENUSPOWER.NS,2018-04-12 00:00:00+05:30,2018-04-23 00:00:00+05:30,51.264408111572266,53.140506744384766,9515.614765812265,348.2383296742064,3.659651407130937,Drawdown,8805.343232,91627.69135997449,191627.6913599745
GLOBUSSPR.NS,2018-04-19 00:00:00+05:30,2018-04-23 00:00:00+05:30,140.03868103027344,137.93096923828125,9645.019838899645,-145.16647756810016,-1.5050925761979639,Drawdown,3215.6172288,91482.52488240639,191482.5248824064
GODREJIND.NS,2018-04-12 00:00:00+05:30,2018-04-24 00:00:00+05:30,572.28466796875,587.55419921875,9515.614765812265,253.8928354401869,2.668170598418662,Drawdown,32030.1400064,91736.41771784658,191736.41771784658
GRASIM.NS,2018-04-16 00:00:00+05:30,2018-04-24 00:00:00+05:30,1038.682373046875,1027.2723388671875,9573.04606045057,-105.1609092325798,-1.0985104278045332,ATR Stop,189481.484288,91631.256808614,191631.256808614
CGPOWER.NS,2018-04-17 00:00:00+05:30,2018-04-24 00:00:00+05:30,81.54645538330078,81.34889221191406,9692.25361066559,-23.48149103731157,-0.24227070380692384,ATR Stop,128192.3743744,91607.77531757668,191607.77531757668
BEPL.NS,2018-04-18 00:00:00+05:30,2018-04-24 00:00:00+05:30,102.22407531738281,103.06404113769531,9537.505574990288,78.36880567673325,0.8216907980870491,ATR Stop,2389.041152,91686.14412325341,191686.1441232534
APOLLOHOSP.NS,2018-04-19 00:00:00+05:30,2018-04-24 00:00:00+05:30,1094.33447265625,1079.557861328125,9645.019838899645,-130.23505424766336,-1.3502829068573585,Drawdown,109995.2553984,91555.90906900575,191555.90906900575
GMRAIRPORT.NS,2018-04-24 00:00:00+05:30,2018-04-25 00:00:00+05:30,18.874452590942383,18.333894729614258,9619.779544304456,-275.50719322120676,-2.8639657691981624,Drawdown,101345.0539008,91280.40187578455,191280.40187578456
ENGINERSIN.NS,2018-04-24 00:00:00+05:30,2018-04-25 00:00:00+05:30,120.90155792236328,118.44514465332031,9619.779544304454,-195.44954195769424,-2.031746580652294,Drawdown,14230.913024,91084.95233382685,191084.95233382686
CENTRALBK.NS,2018-04-20 00:00:00+05:30,2018-04-25 00:00:00+05:30,69.16072082519531,68.4749984741211,9587.932275768871,-95.06348955931571,-0.9914910412911815,ATR Stop,32974.2548992,90989.88884426754,190989.88884426752
ECLERX.NS,2018-04-05 00:00:00+05:30,2018-04-25 00:00:00+05:30,410.9889221191406,437.6042785644531,9394.845403363714,608.4036471587551,6.475930374979066,Drawdown,13326.188544,91598.2924914263,191598.29249142628
GODREJPROP.NS,2018-04-17 00:00:00+05:30,2018-04-25 00:00:00+05:30,764.2000122070312,798.5999755859375,9692.25361066559,436.2904526827497,4.5014345497794706,Drawdown,55181.2595712,92034.58294410905,192034.58294410905
EICHERMOT.NS,2018-03-27 00:00:00+05:30,2018-04-25 00:00:00+05:30,2658.3134765625,2875.553955078125,9346.646481562288,763.81885434994,8.172116660843987,ATR Stop,195037.4035456,92798.40179845899,192798.401798459
GLAXO.NS,2018-04-20 00:00:00+05:30,2018-04-25 00:00:00+05:30,1007.809326171875,974.458740234375,9587.932275768871,-317.28537434811005,-3.309215847821223,ATR Stop,39776.5378048,92481.11642411088,192481.1164241109
EXPLEOSOL.NS,2018-04-16 00:00:00+05:30,2018-04-26 00:00:00+05:30,454.51519775390625,467.61163330078125,9573.04606045057,275.83847875168067,2.881407621041965,Drawdown,1267.9626752,92756.95490286256,192756.95490286255
GESHIP.NS,2018-04-19 00:00:00+05:30,2018-04-26 00:00:00+05:30,264.81805419921875,283.32025146484375,9645.019838899645,673.874219904732,6.986758256182202,Drawdown,22557.212672,93430.82912276729,193430.8291227673
EKC.NS,2018-04-25 00:00:00+05:30,2018-04-27 00:00:00+05:30,52.842811584472656,51.22966384887695,9674.269504393476,-295.32921274651744,-3.0527288144329368,ATR Stop,1338.1888,93135.49991002076,193135.49991002076
APARINDS.NS,2018-04-26 00:00:00+05:30,2018-04-27 00:00:00+05:30,723.07861328125,701.82080078125,9776.674453045935,-287.424781453954,-2.93990336728871,Drawdown,49611.8857728,92848.07512856681,192848.07512856682
BANKBARODA.NS,2018-04-27 00:00:00+05:30,2018-05-02 00:00:00+05:30,126.94905090332031,127.9242172241211,9691.029585189319,74.4421923450027,0.7681556607646023,Drawdown,136575.6870656,92922.51732091181,192922.5173209118
DIXON.NS,2018-04-30 00:00:00+05:30,2018-05-02 00:00:00+05:30,721.2633056640625,694.3887939453125,9691.02958518932,-361.090999789787,-3.72603340662212,Drawdown,68089.4070784,92561.42632112202,192561.42632112204
BRITANNIA.NS,2018-04-27 00:00:00+05:30,2018-05-02 00:00:00+05:30,2415.8701171875,2400.076171875,9691.02958518932,-63.35588581578668,-0.6537580476754679,UT Sell,137993.4404608,92498.07043530623,192498.07043530623
CANBK.NS,2018-04-27 00:00:00+05:30,2018-05-02 00:00:00+05:30,45.64653396606445,44.82470703125,9691.029585189319,-174.4787270182078,-1.8004147596955233,Drawdown,122181.6745984,92323.59170828802,192323.591708288
BANKINDIA.NS,2018-04-27 00:00:00+05:30,2018-05-02 00:00:00+05:30,89.66012573242188,89.22061157226562,9691.02958518932,-47.50545121802861,-0.49020024962703745,Drawdown,63710.0294144,92276.08625706998,192276.08625706998
FILATEX.NS,2018-04-23 00:00:00+05:30,2018-05-02 00:00:00+05:30,18.714860916137695,20.91111946105957,9681.853228409007,1136.2014913633175,11.73537198466732,Drawdown,2024.9061376,93412.2877484333,193412.2877484333
AVANTIFEED.NS,2018-04-20 00:00:00+05:30,2018-05-02 00:00:00+05:30,711.3314819335938,728.1713256835938,9587.932275768871,226.98177363194918,2.367369387929341,Drawdown,18786.910208,93639.26952206525,193639.26952206524
CIEINDIA.NS,2018-04-19 00:00:00+05:30,2018-05-02 00:00:00+05:30,219.2425537109375,229.39047241210938,9645.019838899645,446.43193367191816,4.628626390911084,Drawdown,17981.775872,94085.70145573717,194085.70145573717
ADANIENT.NS,2018-04-26 00:00:00+05:30,2018-05-02 00:00:00+05:30,88.79302215576172,81.74895477294922,9776.674453045935,-775.5964596662652,-7.933131694127626,Drawdown,330466.1188608,93310.1049960709,193310.1049960709
BAYERCROP.NS,2018-04-16 00:00:00+05:30,2018-05-03 00:00:00+05:30,3830.126953125,3901.2314453125,9573.04606045057,177.71906444524393,1.8564526204408516,ATR Stop,21563.2150528,93487.82406051616,193487.82406051614
ADANIPOWER.NS,2018-04-27 00:00:00+05:30,2018-05-03 00:00:00+05:30,5.059999942779541,4.920000076293945,9691.029585189319,-268.13100066739935,-2.766795811635747,ATR Stop,428274.5094144,93219.69305984875,193219.69305984874
GALLANTT.NS,2018-04-30 00:00:00+05:30,2018-05-03 00:00:00+05:30,40.370025634765625,39.23908233642578,9691.02958518932,-271.4886798076386,-2.801443101799528,Drawdown,20627.1086592,92948.20438004112,192948.2043800411
BAJAJFINSV.NS,2018-04-24 00:00:00+05:30,2018-05-04 00:00:00+05:30,540.9092407226562,532.9764404296875,9619.779544304454,-141.08058107012585,-1.4665677151994072,ATR Stop,278236.0764416,92807.12379897099,192807.123798971
ELGIEQUIP.NS,2018-04-25 00:00:00+05:30,2018-05-04 00:00:00+05:30,134.6145782470703,133.5540771484375,9674.269504393476,-76.21443064694722,-0.7878055352120716,Drawdown,17250.0140032,92730.90936832405,192730.90936832404
BAJAJHLDNG.NS,2018-04-24 00:00:00+05:30,2018-05-08 00:00:00+05:30,2334.8271484375,2366.83984375,9619.779544304454,131.89630407172808,1.371094872437273,ATR Stop,113975.689216,92862.80567239577,192862.80567239577
EXIDEIND.NS,2018-03-26 00:00:00+05:30,2018-05-09 00:00:00+05:30,206.29385375976562,242.24356079101562,9366.666744644446,1632.2780305488359,17.42645569708263,Drawdown,30557.5002112,94495.08370294461,194495.08370294463
ASHOKLEY.NS,2018-04-13 00:00:00+05:30,2018-05-09 00:00:00+05:30,63.918575286865234,69.35209655761719,9567.105432758271,813.270174360423,8.500692085776972,Drawdown,95479.5032576,95308.35387730504,195308.35387730505
DPABHUSHAN.NS,2018-05-07 00:00:00+05:30,2018-05-09 00:00:00+05:30,68.64872741699219,66.80681610107422,9662.75830295389,-259.261089474845,-2.683096082363867,ATR Stop,2362.8040192,95049.09278783019,195049.0927878302
APOLLOTYRE.NS,2018-05-07 00:00:00+05:30,2018-05-09 00:00:00+05:30,259.8961486816406,253.4407501220703,9662.75830295389,-240.00723499282503,-2.4838377145318336,Drawdown,25872.5756928,94809.08555283736,194809.08555283735
DLF.NS,2018-05-08 00:00:00+05:30,2018-05-10 00:00:00+05:30,209.3539276123047,201.02491760253906,9670.841716174098,-384.748155315423,-3.9784350380996147,Drawdown,145337.9289088,94424.33739752194,194424.33739752194
CCL.NS,2018-04-24 00:00:00+05:30,2018-05-10 00:00:00+05:30,269.7737121582031,276.242431640625,9619.779544304454,230.66611960454247,2.397831660717342,Drawdown,15051.4139136,94655.00351712649,194655.0035171265
ANDHRSUGAR.NS,2018-05-04 00:00:00+05:30,2018-05-10 00:00:00+05:30,61.9595947265625,64.19795989990234,9662.758302953891,349.0788111055863,3.6126207461783855,Drawdown,1328.2468864,95004.08232823208,195004.08232823206
GARFIBRES.NS,2018-04-20 00:00:00+05:30,2018-05-14 00:00:00+05:30,182.344970703125,187.79652404785156,9587.932275768871,286.6496622606537,2.9896921882217375,ATR Stop,6104.8496128,95290.73199049273,195290.73199049273
CENTRALBK.NS,2018-05-08 00:00:00+05:30,2018-05-14 00:00:00+05:30,70.14032745361328,68.52397918701172,9670.841716174096,-222.85964169263025,-2.3044492737370303,ATR Stop,32974.2548992,95067.8723488001,195067.8723488001
BAJAJCON.NS,2018-05-08 00:00:00+05:30,2018-05-14 00:00:00+05:30,392.050048828125,386.3143615722656,9670.841716174098,-141.48429199459315,-1.4629987352390073,ATR Stop,5879.1305216,94926.3880568055,194926.3880568055
ESABINDIA.NS,2018-05-09 00:00:00+05:30,2018-05-14 00:00:00+05:30,541.9943237304688,527.3894653320312,9797.691866095405,-264.0136548865521,-2.694651541350912,Drawdown,9689.9063808,94662.37440191895,194662.37440191896
BSE.NS,2018-04-30 00:00:00+05:30,2018-05-15 00:00:00+05:30,76.1970443725586,75.4202651977539,9691.02958518932,-98.79372653071368,-1.0194347841193108,ATR Stop,147627.9271424,94563.58067538824,194563.58067538822
GESHIP.NS,2018-05-11 00:00:00+05:30,2018-05-15 00:00:00+05:30,274.7163391113281,266.7215576171875,9780.213347562616,-284.62329154784675,-2.9101951198107545,Drawdown,22557.212672,94278.95738384039,194278.9573838404
GNA.NS,2018-05-15 00:00:00+05:30,2018-05-16 00:00:00+05:30,254.2942352294922,246.59625244140625,9697.977880232465,-293.5767172775031,-3.0271951627762084,Drawdown,1839.5848704,93985.38066656288,193985.38066656288
CHOLAFIN.NS,2018-05-17 00:00:00+05:30,2018-05-18 00:00:00+05:30,313.5221252441406,303.92633056640625,9675.395055826502,-296.12935389928316,-3.0606435415880484,Drawdown,133857.5552512,93689.2513126636,193689.2513126636
ADFFOODS.NS,2018-05-11 00:00:00+05:30,2018-05-18 00:00:00+05:30,46.29610824584961,49.995235443115234,9780.213347562616,781.45344306068,7.990147201189957,Drawdown,2900.3988992,94470.70475572429,194470.7047557243
GENUSPOWER.NS,2018-05-11 00:00:00+05:30,2018-05-18 00:00:00+05:30,45.260887145996094,44.744964599609375,9780.213347562616,-111.48328927366674,-1.139886067019702,Drawdown,8805.343232,94359.22146645063,194359.22146645063
AARTIDRUGS.NS,2018-05-16 00:00:00+05:30,2018-05-18 00:00:00+05:30,138.222900390625,134.08935546875,9675.395055826504,-289.3419251594496,-2.9904921038361842,ATR Stop,3440.8787968,94069.87954129119,194069.8795412912
DPABHUSHAN.NS,2018-05-17 00:00:00+05:30,2018-05-18 00:00:00+05:30,67.80244445800781,66.8565902709961,9675.395055826502,-134.97320041630337,-1.395014876782974,ATR Stop,2362.8040192,93934.90634087488,193934.90634087488
GRANULES.NS,2018-05-17 00:00:00+05:30,2018-05-18 00:00:00+05:30,99.19107055664062,91.3538589477539,9675.395055826502,-764.4651683519114,-7.901126144627579,Drawdown,17370.5641984,93170.44117252296,193170.44117252296
BAJFINANCE.NS,2018-05-17 00:00:00+05:30,2018-05-21 00:00:00+05:30,201.26329040527344,205.05673217773438,9675.395055826502,182.3633495006834,1.8848155392979349,Drawdown,584293.8626048,93352.80452202364,193352.80452202365
GLOBUSSPR.NS,2018-05-17 00:00:00+05:30,2018-05-21 00:00:00+05:30,137.8329620361328,133.2744598388672,9675.395055826502,-319.99101644377333,-3.3072656423581925,Drawdown,3215.6172288,93032.81350557986,193032.81350557986
ANANTRAJ.NS,2018-05-17 00:00:00+05:30,2018-05-21 00:00:00+05:30,16.722515106201172,15.914668083190918,9675.395055826502,-467.4081047413183,-4.830894263690522,Drawdown,17490.018304,92565.40540083854,192565.40540083853
CCL.NS,2018-05-15 00:00:00+05:30,2018-05-21 00:00:00+05:30,283.3033142089844,272.1881103515625,9697.977880232464,-380.4932584164362,-3.9234288128456307,Drawdown,15051.4139136,92184.91214242211,192184.9121424221
BAYERCROP.NS,2018-05-14 00:00:00+05:30,2018-05-21 00:00:00+05:30,3860.429443359375,3822.14501953125,9723.65536738176,-96.43086312167179,-0.9917141185932343,Drawdown,21563.2150528,92088.48127930044,192088.48127930044
AIAENG.NS,2018-05-07 00:00:00+05:30,2018-05-21 00:00:00+05:30,1380.1422119140625,1470.8035888671875,9662.758302953891,634.7454380777908,6.5689880485135355,Drawdown,36870.8780032,92723.22671737823,192723.22671737825
GIPCL.NS,2018-05-17 00:00:00+05:30,2018-05-21 00:00:00+05:30,77.21366119384766,75.15673828125,9675.395055826502,-257.74638154769127,-2.663936511744569,ATR Stop,2450.8596224,92465.48033583054,192465.48033583054
ERIS.NS,2018-05-11 00:00:00+05:30,2018-05-22 00:00:00+05:30,727.982421875,737.0001831054688,9780.213347562614,121.15076697072618,1.2387333759024788,ATR Stop,18301.5145472,92586.63110280126,192586.63110280124
BIRLACORPN.NS,2018-05-17 00:00:00+05:30,2018-05-22 00:00:00+05:30,681.8748779296875,671.5030517578125,9675.3950558265,-147.1699851561316,-1.5210746879788295,ATR Stop,7069.0906112,92439.46111764513,192439.46111764514
DALMIASUG.NS,2018-05-17 00:00:00+05:30,2018-05-23 00:00:00+05:30,50.79761505126953,55.761112213134766,9675.395055826502,945.3946971929654,9.77112243725542,Drawdown,3222.5982464,93384.8558148381,193384.85581483808
BAJAJFINSV.NS,2018-05-17 00:00:00+05:30,2018-05-23 00:00:00+05:30,555.0208740234375,577.0253295898438,9675.395055826502,383.5924206778036,3.964617656069813,Drawdown,278236.0764416,93768.4482355159,193768.4482355159
BALRAMCHIN.NS,2018-05-22 00:00:00+05:30,2018-05-23 00:00:00+05:30,67.06553649902344,62.216312408447266,9601.701557842167,-694.2582574507396,-7.230575260732886,Drawdown,10562.0078592,93074.18997806516,193074.18997806514
BAJAJHLDNG.NS,2018-05-17 00:00:00+05:30,2018-05-24 00:00:00+05:30,2427.9306640625,2466.568115234375,9675.395055826504,153.9716967916156,1.5913737465313549,Drawdown,113975.689216,93228.16167485678,193228.1616748568
BAJAJ-AUTO.NS,2018-05-22 00:00:00+05:30,2018-05-24 00:00:00+05:30,2252.6650390625,2191.947265625,9601.701557842167,-258.80187675224806,-2.695375139429035,Drawdown,280335.613952,92969.35979810453,192969.35979810453
BOSCHLTD.NS,2018-05-22 00:00:00+05:30,2018-05-24 00:00:00+05:30,16597.92578125,16183.9296875,9601.701557842167,-239.49178895536534,-2.4942640376044767,Drawdown,106604.7635456,92729.86800914917,192729.86800914916
CANTABIL.NS,2018-05-25 00:00:00+05:30,2018-05-28 00:00:00+05:30,25.07539939880371,24.498613357543945,9628.031426288819,-221.4646332516113,-2.3002067966553796,Drawdown,2016.6803456,92508.40337589756,192508.40337589756
AUBANK.NS,2018-05-21 00:00:00+05:30,2018-05-28 00:00:00+05:30,349.87908935546875,340.692626953125,9579.082950890232,-251.50941583674285,-2.6256105842926036,ATR Stop,75834.9365248,92256.89396006081,192256.8939600608
ADANIENT.NS,2018-05-25 00:00:00+05:30,2018-05-29 00:00:00+05:30,78.8428955078125,78.14796447753906,9628.031426288817,-84.8626595393489,-0.8814123654357409,Drawdown,330466.1188608,92172.03130052147,192172.03130052146
ELECTHERM.NS,2018-05-25 00:00:00+05:30,2018-05-29 00:00:00+05:30,165.85000610351562,171.35000610351562,9628.031426288819,319.289544141091,3.3162495011107573,Drawdown,1027.3256448,92491.32084466256,192491.32084466255
CAPLIPOINT.NS,2018-05-25 00:00:00+05:30,2018-05-29 00:00:00+05:30,571.7014770507812,517.9673461914062,9628.03142628882,-904.9371417531329,-9.398984088089401,Drawdown,12959.993856,91586.38370290943,191586.38370290943
BANKINDIA.NS,2018-05-21 00:00:00+05:30,2018-05-29 00:00:00+05:30,86.10008239746094,89.30851745605469,9579.082950890232,356.9551237702435,3.726401844521776,Drawdown,63710.0294144,91943.33882667967,191943.33882667968
DHANBANK.NS,2018-05-23 00:00:00+05:30,2018-05-29 00:00:00+05:30,20.5,20.149999618530273,9666.877879207892,-165.04443635824646,-1.7073189339986694,Drawdown,1206.9891072,91778.29439032142,191778.29439032142
CANBK.NS,2018-05-21 00:00:00+05:30,2018-05-29 00:00:00+05:30,42.9537353515625,44.912132263183594,9579.082950890232,436.74074707691943,4.559316891982146,Drawdown,122181.6745984,92215.03513739834,192215.03513739834
APARINDS.NS,2018-05-25 00:00:00+05:30,2018-05-29 00:00:00+05:30,654.3272705078125,644.1019287109375,9628.03142628882,-150.45974178709002,-1.5627259106806402,Drawdown,49611.8857728,92064.57539561126,192064.57539561126
ADVENZYMES.NS,2018-05-29 00:00:00+05:30,2018-05-30 00:00:00+05:30,224.59625244140625,217.2347412109375,9592.121560242009,-314.3975459170433,-3.277664320062179,Drawdown,3873.7866752,91750.17784969421,191750.1778496942
GLENMARK.NS,2018-05-24 00:00:00+05:30,2018-05-30 00:00:00+05:30,514.8458862304688,508.5472412109375,9628.03142628882,-117.78971885178362,-1.223403971555026,Drawdown,67728.1923072,91632.38813084243,191632.38813084242
AHLUCONT.NS,2018-05-24 00:00:00+05:30,2018-05-30 00:00:00+05:30,385.3265380859375,390.0068054199219,9628.03142628882,116.94434854882638,1.2146236688583834,Drawdown,5988.687872,91749.33247939126,191749.33247939125
EICHERMOT.NS,2018-05-25 00:00:00+05:30,2018-05-30 00:00:00+05:30,2824.72412109375,2818.443603515625,9628.031426288819,-21.407053582326625,-0.22234091928571287,ATR Stop,195037.4035456,91727.92542580893,191727.92542580893
DPABHUSHAN.NS,2018-05-29 00:00:00+05:30,2018-05-31 00:00:00+05:30,68.20069122314453,61.77888107299805,9592.121560242009,-903.1988164967006,-9.41604848129044,ATR Stop,2362.8040192,90824.72660931223,190824.72660931223
EKC.NS,2018-05-30 00:00:00+05:30,2018-05-31 00:00:00+05:30,44.43489456176758,42.47956466674805,9546.33748590963,-420.0806428874803,-4.400437796249268,Drawdown,1338.1888,90404.64596642475,190404.64596642475
GESHIP.NS,2018-05-28 00:00:00+05:30,2018-05-31 00:00:00+05:30,255.68116760253906,250.3512420654297,9367.070164045348,-195.2657950657176,-2.084598403193638,Drawdown,22557.212672,90209.38017135904,190209.38017135905
CDSL.NS,2018-05-30 00:00:00+05:30,2018-06-01 00:00:00+05:30,134.05589294433594,128.79568481445312,9546.33748590963,-374.5879494819219,-3.9238917546631114,ATR Stop,26622.4205824,89834.79222187711,189834.7922218771
DLINKINDIA.NS,2018-05-30 00:00:00+05:30,2018-06-01 00:00:00+05:30,81.07977294921875,78.57389831542969,9546.33748590963,-295.0418344969112,-3.090628578053023,Drawdown,1601.2686336,89539.7503873802,189539.7503873802
BANCOINDIA.NS,2018-05-29 00:00:00+05:30,2018-06-01 00:00:00+05:30,64.05347442626953,65.1838150024414,9592.12156024201,169.27050887138103,1.7646826909803126,Drawdown,8779.6293632,89709.02089625159,189709.0208962516
FILATEX.NS,2018-05-23 00:00:00+05:30,2018-06-01 00:00:00+05:30,19.68278694152832,20.621234893798828,9666.877879207892,460.90331504077585,4.767861152276631,Drawdown,2024.9061376,90169.92421129237,190169.92421129235
CEATLTD.NS,2018-05-25 00:00:00+05:30,2018-06-01 00:00:00+05:30,1250.0457763671875,1231.39111328125,9628.031426288819,-143.6808841994589,-1.4923183965430908,Drawdown,13917.8246144,90026.2433270929,190026.2433270929
ABCAPITAL.NS,2018-05-28 00:00:00+05:30,2018-06-01 00:00:00+05:30,146.14999389648438,144.39999389648438,9367.070164045348,-112.16129641914267,-1.1973999815829584,ATR Stop,90604.5554688,89914.08203067376,189914.08203067374
BRITANNIA.NS,2018-05-11 00:00:00+05:30,2018-06-04 00:00:00+05:30,2423.368896484375,2551.00341796875,9780.213347562616,515.1064092809702,5.266821806186295,ATR Stop,137993.4404608,90429.18843995473,190429.1884399547
BSOFT.NS,2018-05-23 00:00:00+05:30,2018-06-04 00:00:00+05:30,141.5878448486328,152.7996826171875,9666.877879207892,765.4856716406575,7.918644273836439,Drawdown,10313.0431488,91194.67411159538,191194.67411159538
ESCORTS.NS,2018-05-25 00:00:00+05:30,2018-06-04 00:00:00+05:30,879.0713500976562,857.3907470703125,9628.031426288817,-237.45686543528973,-2.4663075443119853,Drawdown,36066.1909504,90957.21724616009,190957.2172461601
ASHOKLEY.NS,2018-05-29 00:00:00+05:30,2018-06-04 00:00:00+05:30,63.98275375366211,62.8489875793457,9592.121560242009,-169.97116139770696,-1.7719871493519723,Drawdown,95479.5032576,90787.24608476237,190787.2460847624
AARTIIND.NS,2018-05-30 00:00:00+05:30,2018-06-04 00:00:00+05:30,293.2152404785156,283.4390869140625,9546.33748590963,-318.2865293360701,-3.3341219059755622,Drawdown,18407.3715712,90468.9595554263,190468.95955542632
COFORGE.NS,2018-05-31 00:00:00+05:30,2018-06-04 00:00:00+05:30,203.35446166992188,197.62940979003906,8995.661318582363,-253.2554600465719,-2.815306747080637,Drawdown,40204.6779392,90215.70409537974,190215.70409537974
COALINDIA.NS,2018-05-17 00:00:00+05:30,2018-06-05 00:00:00+05:30,141.648193359375,148.82191467285156,9675.395055826504,490.00686900532673,5.064463685234699,Drawdown,296796.9988608,90705.71096438507,190705.71096438507
ECLERX.NS,2018-05-30 00:00:00+05:30,2018-06-05 00:00:00+05:30,432.8840026855469,424.2551574707031,9546.33748590963,-190.29085857536847,-1.9933388994076262,ATR Stop,13326.188544,90515.4201058097,190515.4201058097
DIACABS.NS,2018-05-31 00:00:00+05:30,2018-06-05 00:00:00+05:30,32.0,32.5,8995.661318582363,140.55720810284947,1.5625,Drawdown,8273.9724288,90655.97731391255,190655.97731391253
BAYERCROP.NS,2018-05-29 00:00:00+05:30,2018-06-06 00:00:00+05:30,3967.81298828125,4011.219482421875,9592.121560242009,104.93447386016123,1.0939652213656226,ATR Stop,21563.2150528,90760.91178777271,190760.91178777273
CIEINDIA.NS,2018-05-29 00:00:00+05:30,2018-06-06 00:00:00+05:30,226.22808837890625,225.47291564941406,9592.12156024201,-32.01949268181306,-0.33381033049589837,ATR Stop,17981.775872,90728.8922950909,190728.8922950909
DPABHUSHAN.NS,2018-06-06 00:00:00+05:30,2018-06-07 00:00:00+05:30,60.683685302734375,59.240020751953125,9557.480477878293,-227.37240976488647,-2.3789994684390026,ATR Stop,2362.8040192,90501.51988532602,190501.51988532604
ASHIANA.NS,2018-06-06 00:00:00+05:30,2018-06-07 00:00:00+05:30,146.5169219970703,139.4709930419922,9557.480477878293,-459.61468149066786,-4.808952344234352,Drawdown,3446.4948224,90041.90520383535,190041.90520383534
EDELWEISS.NS,2018-06-06 00:00:00+05:30,2018-06-08 00:00:00+05:30,146.80247497558594,146.34075927734375,9557.480477878291,-30.059702828672016,-0.31451492784366764,Drawdown,10790.4606208,90011.84550100668,190011.8455010067
BEL.NS,2018-06-07 00:00:00+05:30,2018-06-08 00:00:00+05:30,34.962589263916016,34.0576286315918,9508.409971360037,-246.11268447902512,-2.5883684571903376,Drawdown,315636.2395648,89765.73281652766,189765.73281652766
FIEMIND.NS,2018-06-07 00:00:00+05:30,2018-06-11 00:00:00+05:30,362.7352600097656,350.96234130859375,9508.409971360039,-308.6045110894938,-3.245595341587393,Drawdown,5728.4739072,89457.12830543816,189457.12830543815
APOLLO.NS,2018-06-07 00:00:00+05:30,2018-06-11 00:00:00+05:30,18.3322696685791,17.948911666870117,9508.409971360039,-198.83653862554638,-2.091164971056736,Drawdown,11205.0651136,89258.29176681262,189258.29176681262
EKC.NS,2018-06-07 00:00:00+05:30,2018-06-11 00:00:00+05:30,41.35524368286133,46.39022445678711,9508.409971360039,1157.6442823922353,12.174951289218017,Drawdown,1338.1888,90415.93604920486,190415.93604920484
AVANTIFEED.NS,2018-06-06 00:00:00+05:30,2018-06-12 00:00:00+05:30,490.0146179199219,554.4012451171875,9557.480477878293,1255.8277038479246,13.139736008403657,Drawdown,18786.910208,91671.76375305279,191671.7637530528
APOLLOHOSP.NS,2018-06-07 00:00:00+05:30,2018-06-12 00:00:00+05:30,946.8138427734375,958.1766967773438,9508.409971360037,114.11184483463876,1.2001149001604983,Drawdown,109995.2553984,91785.87559788743,191785.87559788744
ELECTHERM.NS,2018-06-07 00:00:00+05:30,2018-06-12 00:00:00+05:30,159.0500030517578,152.35000610351562,9508.40997136004,-400.54270083865777,-4.212509789177354,Drawdown,1027.3256448,91385.33289704876,191385.33289704876
DPABHUSHAN.NS,2018-06-12 00:00:00+05:30,2018-06-13 00:00:00+05:30,57.74657440185547,57.74657440185547,9847.899089480758,0.0,0.0,ATR Stop,2362.8040192,91385.33289704876,191385.33289704876
GRASIM.NS,2018-06-11 00:00:00+05:30,2018-06-13 00:00:00+05:30,997.5115966796875,986.0065307617188,9725.144382252438,-112.16754527166268,-1.1533766581024674,ATR Stop,189481.484288,91273.1653517771,191273.1653517771
GABRIEL.NS,2018-06-08 00:00:00+05:30,2018-06-13 00:00:00+05:30,141.1325225830078,138.18844604492188,9394.859030965315,-195.9802286919512,-2.08603692770698,Drawdown,14722.78528,91077.18512308516,191077.18512308516
FINPIPE.NS,2018-06-11 00:00:00+05:30,2018-06-13 00:00:00+05:30,108.19279479980469,104.91581726074219,9725.144382252436,-294.5582445092605,-3.0288315826632273,Drawdown,10641.18272,90782.6268785759,190782.6268785759
CHENNPETRO.NS,2018-05-25 00:00:00+05:30,2018-06-13 00:00:00+05:30,232.2816925048828,252.29530334472656,9628.031426288819,829.5603155013159,8.616094804554187,Drawdown,16723.4945024,91612.18719407721,191612.1871940772
